Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,Sto,Sk.F,FiV,TB,Frk,Stl,Blk,Stp,Gul,2m,Rau
Stjarnan,Pétur Árni Hauksson,2022/23,22,2.3,53.2,0,0,2.5,3.6,0.5,1.7,0.2,0.6,0.2,3.4,0.1,0.4,0
Stjarnan,Pétur Árni Hauksson,2021/22,18,1,52.9,0,0,0.8,1.5,0.7,0.9,0,0.1,0.2,2.2,0,0.3,0
Stjarnan,Pétur Árni Hauksson,2020/21,26,2.3,56.1,0,0,1.8,2.5,0.6,1.5,0.1,0.6,0.1,3.2,0,0.3,0
HK,Pétur Árni Hauksson,2019/20,19,3.6,45.7,0.1,40,2.4,4.2,0.4,2.7,0.5,0.5,0.1,2.5,0.2,0.2,0
IR,Pétur Árni Hauksson,2018/19,24,3.1,52.9,0,0,2,2.5,1,1.9,0.2,0.4,0.1,3.6,0.3,0.3,0
KA,Pætur Mikkjalsson,2021/22,13,1.8,70.6,0,0,0.1,0.1,0.3,0.8,0.1,0.2,0.5,2.2,0,0.7,0
Selfoss,Ragnar Jóhannsson,2022/23,12,1.3,45.7,0,0,1.7,2,0.4,1.3,0.3,0.2,0.1,0.8,0,0.2,0
Selfoss,Ragnar Jóhannsson,2021/22,27,3.7,51.3,0.1,100,2.3,3.3,0.5,2,0.3,0.5,0.1,2.7,0,0.3,0
Selfoss,Ragnar Jóhannsson,2020/21,20,4.1,52.2,0.1,100,2.4,3.7,0.3,1.7,0.3,0.3,0.3,4.6,0.3,0.5,0
KA,Ragnar Snær Njálsson,2023/24,5,0.2,100,0,0,0,0,0.2,0,0.4,1.2,0.8,5.2,0,0.6,0
KA,Ragnar Snær Njálsson,2022/23,22,0.1,66.7,0,0,0,0,0,0.1,0.4,0.4,0.8,4.6,0.2,0.4,0
KA,Ragnar Snær Njálsson,2021/22,25,0.2,66.7,0,0,0,0,0,0,0.4,0.2,0.6,2.2,0.2,0.6,0
KA,Ragnar Snær Njálsson,2020/21,24,0.2,83.3,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.8,3.3,0.1,0.6,0
Stjarnan,Ragnar Snær Njálsson,2019/20,19,0.3,83.3,0,0,0.2,0.3,0.1,0.1,0.2,0.1,0.3,3.9,0.1,0.9,0.1
Stjarnan,Ragnar Snær Njálsson,2018/19,8,0.1,33.3,0,0,0.1,0.4,0.3,0.3,0.3,0.5,0.4,3,0.3,1,0.1
Selfoss,Reynir Freyr Sveinsson,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selfoss,Reynir Freyr Sveinsson,2019/20,13,0.8,76.9,0,0,0.1,0.2,0.2,0.2,0.1,0.4,0,0.2,0,0.2,0
Fram,Reynir Þór Stefánsson,2023/24,5,3.8,57.6,0,0,2,3.4,0.8,1.6,0,0.2,0.2,2.8,0,0.2,0.2
Fram,Reynir Þór Stefánsson,2022/23,24,3.1,61.5,0.5,57.9,1,1.4,0.6,0.7,0.2,0.2,0.1,1.4,0.1,0.1,0
Fram,Reynir Þór Stefánsson,2021/22,22,1.1,70.6,0.7,75,0.2,0.3,0,0,0,0.1,0,0.1,0,0,0
Selfoss,Richard Sæþór Sigurðsson,2023/24,5,2.2,68.8,0.2,100,0,0,0,0.6,0.4,0,0,2.8,0,0.2,0
Selfoss,Richard Sæþór Sigurðsson,2022/23,18,2.7,83.1,0.1,100,0.2,0.3,0.1,0.3,0.5,0.3,0,0.8,0,0.2,0
Selfoss,Richard Sæþór Sigurðsson,2021/22,28,2.8,64.8,0,0,0.3,0.3,0.1,0.4,0.9,0.6,0,0.7,0,0.3,0
Selfoss,Richard Sæþór Sigurðsson,2019/20,4,0,0,0,0,0,0.3,0,0.3,0.3,0.8,0,1.8,0,0.3,0
Selfoss,Richard Sæþór Sigurðsson,2018/19,6,0.5,33.3,0,0,0,0,0,0.2,0.2,0.3,0,0.2,0,0,0
IBV,Róbert Sigurðarson,2022/23,25,0.7,78.3,0,0,0.3,0.4,0.2,0.2,0.3,0.7,1,4.6,0.2,0.9,0
IBV,Róbert Sigurðarson,2021/22,26,0.8,78.6,0,0,0.3,0.4,0.1,0.3,0.5,0.7,1.3,4.7,0.2,1.1,0
IBV,Róbert Sigurðarson,2020/21,26,0.8,80.8,0,0,0.5,0.5,0,0.6,0.3,0.7,1.5,4.8,0.2,1.1,0.1
IBV,Róbert Sigurðarson,2019/20,17,0.5,57.1,0,0,0.6,0.7,0.1,0.4,0.4,0.8,1.8,7.3,0.2,1.3,0.1
IBV,Róbert Sigurðarson,2018/19,24,0.5,42.3,0,0,0.5,0.5,0,0.3,0.2,0.7,0.7,4.8,0.2,0.7,0.1
Valur,Róbert Aron Hostert,2023/24,3,1.3,57.1,0,0,1.3,2.3,0,1,0,0.7,0.3,1.7,0,0,0
Valur,Róbert Aron Hostert,2022/23,9,4,57.1,0,0,2.4,2.7,0.6,1,0.3,0.4,0.1,3.1,0.2,0.3,0
Valur,Róbert Aron Hostert,2021/22,20,3,58.4,0,0,2.9,3.8,0.4,1.3,0.4,1,0.1,2.7,0.2,0.6,0
Valur,Róbert Aron Hostert,2020/21,21,3.3,55.2,0,0,2,3.1,0.5,1.2,0,0.5,0.3,2.5,0.1,0.3,0
Valur,Róbert Aron Hostert,2019/20,15,2.3,43.8,0,0,1.2,2.6,0.4,0.9,0.1,0.2,0.1,2.5,0.1,0.7,0
Valur,Róbert Aron Hostert,2018/19,25,4.6,52.8,0,0,1.4,2.1,0.4,1.3,0,0.2,0.1,2,0.2,0.3,0
Fram,Róbert Árni  Guðmundsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fram,Róbert Árni  Guðmundsson,2020/21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FH,Róbert Dagur Davíðsson,2023/24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FH,Róbert Dagur Davíðsson,2022/23,13,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0
FH,Róbert Dagur Davíðsson,2021/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR,Róbert Snær Örvarsson,2022/23,22,1.4,50.8,0,0,1,1.4,0,0.4,0.3,0.9,0.6,2.2,0.1,0.3,0
Haukar,Róbert Snær Örvarsson,2021/22,17,0.1,33.3,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0
Haukar,Róbert Snær Örvarsson,2020/21,2,1,50,0,0,0,0,0,0,0.5,0,0,1.5,0,0,0
Fram,Rógvi Christiansen,2021/22,24,3,74.7,0,0,0,0,1.4,0.7,0.4,0.2,0.1,2.5,0.2,0.5,0
Fram,Rógvi Christiansen,2020/21,16,2,72.7,0,0,0,0,0.6,0.8,0.3,0.1,0,1,0.1,0.1,0
Fram,Rúnar Kárason,2023/24,5,9,59.2,2.4,85.7,3.2,4.4,0.2,2,0.8,0.8,0,1.6,0.2,0.6,0
IBV,Rúnar Kárason,2022/23,25,8.4,63.1,0.4,76.9,3.3,4.4,0.6,2.1,0.3,0.4,0.4,3,0.1,0.6,0
IBV,Rúnar Kárason,2021/22,29,5.3,57.2,0,0,4,5.1,0.1,1.7,0.6,0.6,0.6,2.9,0.1,0.3,0
Stjarnan,Rytis  Kazakevicius,2023/24,4,0.5,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Stjarnan,Rytis  Kazakevicius,2022/23,5,1.2,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Stjarnan,Rytis  Kazakevicius,2021/22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotta,Satoru Goto,2020/21,20,2.2,59.7,0,0,0.3,0.4,0.2,0.4,0.3,0.3,0,0.4,0,0.2,0
IBV,Sigtryggur Daði Rúnarsson,2023/24,5,3.4,73.9,0.4,100,2,2.4,0.4,0.6,0.6,1,0.2,2.2,0,0.2,0
IBV,Sigtryggur Daði Rúnarsson,2022/23,25,1.9,56,0.1,50,1.5,2.1,0.1,0.9,0.3,0.4,0.5,1.3,0.2,0.3,0
IBV,Sigtryggur Daði Rúnarsson,2021/22,27,4.5,65.4,1.3,79.5,1.7,2.6,0.1,1,0.3,0.9,0.1,1.9,0.1,0.7,0
IBV,Sigtryggur Daði Rúnarsson,2020/21,19,3.5,57.9,0,0,2.2,3.3,0.5,1.7,0,0.6,0,2.7,0.1,0.5,0
IBV,Sigurbergur Sveinsson,2019/20,1,2,100,0,0,1,2,0,2,0,0,0,0,0,0,0
IBV,Sigurbergur Sveinsson,2018/19,23,3.9,50.9,0.3,66.7,2.5,4.1,0,1.4,0.2,0,0.1,2.1,0.1,0.6,0
Stjarnan,Sigurður Jónsson,2023/24,6,0.2,100,0,0,0,0.2,0,0,0,0,0.3,1.3,0,0.3,0
Haukar,Sigurður Jónsson,2022/23,10,0,0,0,0,0.1,0.1,0,0.1,0,0.2,0,0.9,0,0.1,0
Haukar,Sigurður Jónsson,2021/22,22,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0
Thor,Sigurður Kristórfer Skjaldarsson,2020/21,21,1.3,44.4,0,0,0.2,0.4,0.6,0.9,0,0.1,0,0.3,0,0,0
Grotta,Sigurður Finnbogi Sæmundsson,2022/23,3,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0
HK,Sigurður Jefferson Guarino,2023/24,6,1.5,56.3,0.3,66.7,0,0,0.3,0.2,0.5,0.5,0.3,6.5,0,0.3,0
HK,Sigurður Jefferson Guarino,2021/22,19,1.8,71.4,0.3,66.7,0.1,0.1,0.2,0.2,0.3,0.2,0,2.8,0.1,0.4,0
HK,Sigurður Jefferson Guarino,2019/20,4,0.8,75,0,0,0,0,0.3,0,0.3,0,0,2.8,0.3,0.3,0
Thor,Sigurður Már Steinþórsson,2020/21,6,0.5,60,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0
Akureyri,Sigurður Már Steinþórsson,2018/19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikingur,Sigurður Páll Matthíasson,2023/24,5,1,41.7,0,0,0,0,0.6,0.8,0,0.6,0.2,3.8,0.4,0.4,0
Haukar,Sigurður Snær Sigurjónsson,2023/24,5,1.2,66.7,0,0,0,0,0,0,0.2,0.2,0,0.4,0,0.2,0
Selfoss,Sigurður Snær Sigurjónsson,2022/23,11,1.6,69.2,0,0,0,0,0.2,0.2,0.3,0.4,0,0.5,0.1,0.3,0
Selfoss,Sigurður Snær Sigurjónsson,2021/22,5,0.6,60,0,0,0,0,0.2,0.4,0.2,0,0,0.2,0,0,0
Fram,Sigurður Örn Þorsteinsson,2021/22,22,0,20,0,0,0.1,0.1,0,0,0,0.1,0,0.4,0,0.3,0
Fram,Sigurður Örn Þorsteinsson,2020/21,19,0.4,40,0,0,0,0,0,0.2,0,0,0.4,1.1,0.1,0.3,0
Fram,Sigurður Örn Þorsteinsson,2019/20,12,0.7,40,0,0,0.4,0.8,0,0.2,0.5,0.5,0.8,1.9,0.1,0.1,0
Fram,Sigurður Örn Þorsteinsson,2018/19,21,0.6,63.2,0,0,0.2,0.2,0,0.3,0.1,0.3,0.8,2.4,0.2,0.3,0
HK,Sigurvin Jarl Ármannsson,2023/24,4,0.5,50,0,0,0.3,0.3,0,0,0.5,0,0,0,0,0,0
HK,Sigurvin Jarl Ármannsson,2021/22,21,1.4,66.7,0,0,0.2,0.2,0.1,0.6,0.4,0.5,0,1.8,0.1,0.2,0
HK,Sigurvin Jarl Ármannsson,2019/20,18,0.7,61.9,0,0,0.1,0.1,0.1,0.7,0.3,0.1,0,0.2,0,0,0
KA,Sigþór Árni Heimisson,2018/19,14,0.6,47.4,0,0,0.4,0.5,0.2,0.6,0.1,0,0,0.1,0,0.1,0
KA,Sigþór Gunnar Jónsson,2020/21,21,0.8,44.7,0,0,0.3,0.6,0.1,0.6,0.2,0.1,0,2.4,0.1,0.5,0
KA,Sigþór Gunnar Jónsson,2019/20,14,1.6,55,0,0,0.6,0.9,0.2,0.9,0.1,0,0,2.4,0.1,0.4,0
KA,Sigþór Gunnar Jónsson,2018/19,18,1.6,56,0,0,0.6,0.8,0.2,1,0.3,0.2,0,1.3,0,0.2,0.1
HK,Sigþór Óli Árnason,2021/22,11,0.2,33.3,0,0,0.1,0.1,0.1,0,0.1,0.1,0,0.2,0,0,0
FH,Símon Michael Guðjónsson,2023/24,6,2,66.7,0,0,0,0.2,0.2,0.2,0.3,0.3,0,0,0,0,0
HK,Símon Michael Guðjónsson,2021/22,4,1.8,70,0,0,0,0.5,0.3,0.5,1.3,0.3,0,0.8,0,0.3,0
HK,Símon Michael Guðjónsson,2019/20,18,1.3,68.6,0,0,0.1,0.1,0.2,0.2,0.3,0.6,0,0.3,0,0,0
KA,Skarphéðinn Ívar Einarsson,2023/24,5,2.6,65,0,0,0.4,0.6,0,0.4,0,0,0,1.2,0,0,0
KA,Skarphéðinn Ívar Einarsson,2022/23,22,2.1,44.2,0,0,1.5,2.1,0.2,1.3,0.3,0.2,0.1,2.2,0,0.3,0
KA,Skarphéðinn Ívar Einarsson,2021/22,17,0.4,50,0,0,0.2,0.2,0,0.3,0,0,0,0.1,0,0,0
Stjarnan,Starri Friðriksson,2023/24,2,5,66.7,2,66.7,0.5,0.5,0,0.5,1,0.5,0,0,0,0,0
Stjarnan,Starri Friðriksson,2022/23,21,4.3,75.8,1.5,84.2,0.1,0.1,0.1,0.4,0.4,0.5,0,0.7,0,0.2,0.1
Stjarnan,Starri Friðriksson,2021/22,19,3.9,68.5,0.7,76.5,0.1,0.1,0.2,0.3,0.7,0.3,0,0.8,0.2,0,0
Stjarnan,Starri Friðriksson,2020/21,23,3.3,70.4,0.4,76.9,0.2,0.2,0.1,0.3,0.3,0.2,0,0.5,0.1,0.1,0
Stjarnan,Starri Friðriksson,2019/20,8,0.8,50,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0
Stjarnan,Starri Friðriksson,2018/19,8,2.1,56.7,0,0,0.3,1.1,0,0.8,0,0.1,0,1.1,0,0,0
Fram,Stefán Darri Þórsson,2022/23,23,2.2,48.6,0,33.3,2.3,3.1,0.3,2,0.4,0.7,0.4,2.4,0.2,0.7,0.1
Fram,Stefán Darri Þórsson,2021/22,23,2.3,46.2,0,0,1.7,2.1,0.3,2,0.7,0.6,0.4,2.7,0.2,0.9,0
Fram,Stefán Darri Þórsson,2020/21,22,2.5,62.5,0,0,2.3,2.8,0.2,2,0.5,0.8,0.3,3.5,0.2,0.5,0.1
Fram,Stefán Darri Þórsson,2019/20,18,2.9,47.3,0,0,2.1,2.8,0.6,1.8,0.6,0.5,0.2,3.9,0.3,0.2,0.1
Afturelding,Stefán Magni Hjartarson,2023/24,5,0.6,50,0,0,0,0,0.2,0.2,0.2,0,0,0.2,0,0,0
Afturelding,Stefán Magni Hjartarson,2022/23,11,0.7,100,0,0,0,0,0,0.1,0,0,0,0.3,0.1,0.1,0
Fram,Stefán Orri Arnalds,2023/24,5,0.2,16.7,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0
Fram,Stefán Orri Arnalds,2022/23,22,2,76.3,0,0,0.2,0.2,0.2,0.1,0.2,0.4,0,1,0,0,0
Fram,Stefán Orri Arnalds,2021/22,18,1.5,67.5,0,0,0.1,0.1,0.1,0.2,0.4,0.1,0,0.8,0,0.2,0
Fram,Stefán Orri Arnalds,2020/21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haukar,Stefán Rafn Sigurmannsson,2022/23,27,3.9,70,1,82.4,0.8,0.9,0.1,0.3,0.5,0.4,0.1,3.1,0.2,0.6,0.2
Haukar,Stefán Rafn Sigurmannsson,2021/22,21,4.4,75,2.1,84.6,0.3,0.5,0.2,1.1,0.3,0.3,0.2,2.1,0.2,0.6,0.1
Haukar,Stefán Rafn Sigurmannsson,2020/21,14,3.8,74.6,1.5,77.8,0.6,0.9,0,0.7,0.1,0.4,0,1.4,0.1,0.6,0.1
Vikingur,Stefán Scheving Guðmundsson,2023/24,5,2,41.7,0,0,1.6,2.2,0.4,0.8,0.2,0,0,2.8,0.2,0,0
Afturelding,Stefán Scheving Guðmundsson,2022/23,29,0.3,39.1,0,0,0.1,0.2,0,0.4,0.1,0,0,0.2,0,0,0
Afturelding,Stefán Scheving Guðmundsson,2021/22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afturelding,Stefán Scheving Guðmundsson,2020/21,3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
Valur,Stiven Tobar Valencia,2022/23,24,2.8,68.8,0,0,0.2,0.3,0.1,0.3,0.3,0.5,0.1,2.4,0.1,0.4,0
Valur,Stiven Tobar Valencia,2021/22,30,2.6,71.8,0,0,0.3,0.4,0.3,0.5,0.4,0.8,0,2.3,0,0.5,0
Valur,Stiven Tobar Valencia,2020/21,25,1.7,69.4,0,0,0.2,0.2,0,0.2,0.2,0.2,0,0.8,0,0.3,0
Valur,Stiven Tobar Valencia,2019/20,18,1.5,69.2,0,0,0.2,0.2,0.2,0.2,0.4,0.2,0,1.1,0,0.1,0
Valur,Stiven Tobar Valencia,2018/19,22,1.1,59.5,0,0,0.1,0.1,0,0.1,0.1,0.2,0,0.5,0,0.1,0
IR,Sturla Ásgeirsson,2019/20,20,5.2,73.8,2.4,87,0.7,0.9,0.1,0.4,0.8,0.6,0,0.3,0,0.2,0
IR,Sturla Ásgeirsson,2018/19,24,4.7,68.3,1.8,77.8,0.4,0.5,0.1,0.3,0.7,0.4,0,0.4,0,0.2,0
Vikingur,Styrmir Sigurðarson,2023/24,5,2.6,56.5,0,0,2.8,3.6,0.8,1.6,0,1,0.4,3,0,0.6,0
Vikingur,Styrmir Sigurðarson,2021/22,22,1.5,48.5,0,0,1.7,2.5,0,2,0.1,0.5,0.1,1.5,0,0.4,0
HK,Styrmir Máni Arnarsson,2021/22,11,0.4,57.1,0,0,0.2,0.2,0,0.4,0.2,0.3,0,0.5,0.1,0.1,0
HK,Styrmir Máni Arnarsson,2019/20,4,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0
Hordur,Sudario Eidur Carneiro,2022/23,22,1.3,77.8,0,0,0,0,0.5,0.5,0.1,0.1,0,2,0.1,0.5,0
Hordur,Suguru Hikawa,2022/23,21,3.9,54.4,0,0,2.1,3.4,0.7,2,0.1,0.5,0,1.5,0,0.2,0
IBV,Svanur Páll Vilhjálmsson,2022/23,16,0.4,75,0,0,0,0,0,0,0.3,0.1,0,0.1,0,0.1,0
IBV,Svanur Páll Vilhjálmsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBV,Svanur Páll Vilhjálmsson,2020/21,21,0.2,35.7,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
IBV,Svanur Páll Vilhjálmsson,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fram,Svavar Kári Grétarsson,2019/20,6,0.8,31.3,0,0,0.5,1.2,0.2,1.5,0.2,0.3,0,3.5,0.2,0.2,0
Fram,Svavar Kári Grétarsson,2018/19,22,1.5,59.3,0,0,1.5,1.9,0.2,1.4,0,0,0,2.9,0.1,0.5,0
Fjolnir,Sveinn Þorgeirsson,2019/20,18,0,0,0,0,0.2,0.2,0,0.1,0.2,0.4,0.8,2.4,0.2,0.5,0
IR,Sveinn Jóhannsson,2018/19,19,1.9,84.1,0,0,0.3,0.4,0.4,0.4,0.2,0.4,0.8,2.5,0.1,0.5,0.1
Selfoss,Sveinn Andri Sveinsson,2023/24,4,2.5,66.7,0,0,0,0.8,0.5,1.3,0.3,0.3,0,0.5,0,0,0
Afturelding,Sveinn Andri Sveinsson,2021/22,15,1.6,70.6,0,0,1.3,1.8,0.5,1.1,0.1,0.1,0,0.5,0,0.1,0
Afturelding,Sveinn Andri Sveinsson,2020/21,4,3.3,72.2,0,0,4,6,0.5,2,0.3,0.5,0,4.3,0.5,0.5,0
IR,Sveinn Andri Sveinsson,2019/20,18,3.3,60,0,0,2.2,2.9,0.7,1.4,0.4,0.2,0.2,4.3,0.1,0.5,0
IR,Sveinn Andri Sveinsson,2018/19,23,1.9,48.9,0,0,1,1.7,0.4,0.7,0.3,0.2,0.2,4.3,0.1,0.4,0
Afturelding,Sveinn Aron Sveinsson,2022/23,14,0.2,60,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0,0.1,0
Selfoss,Sveinn Aron Sveinsson,2020/21,5,4,83.3,2.4,92.3,0,0,0,0.8,0,0,0,1.2,0,0.4,0
Valur,Sveinn Aron Sveinsson,2019/20,7,2.1,62.5,0,0,0.3,0.7,0,0.1,0.4,0.4,0,0.9,0,0.1,0.1
Valur,Sveinn Aron Sveinsson,2018/19,20,2.9,60.6,0.1,33.3,0.5,0.7,0.2,0.8,0.4,0.1,0,0.3,0,0.3,0
IR,Sveinn Brynjar Agnarsson,2022/23,22,3.2,62.3,0,100,0.5,0.6,0.3,0.3,0.5,0.6,0,1.1,0.1,0,0
Grotta,Sveinn Brynjar Agnarsson,2021/22,22,1.1,54.3,0,0,0,0,0.2,0.1,0.3,0.2,0,0.5,0,0.2,0
IR,Sveinn Brynjar Agnarsson,2020/21,21,3.1,60.6,0,100,0.4,0.4,0.2,0.3,0.7,0.3,0,0.9,0,0.2,0
IR,Sveinn Brynjar Agnarsson,2019/20,15,0.2,60,0,0,0,0,0.1,0,0,0,0,0,0,0,0
IR,Sveinn Brynjar Agnarsson,2018/19,4,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
IBV,Sveinn Jose  Rivera,2023/24,5,2.4,75,0,0,0,0,0.6,0.6,0,0,0,0,0.2,0,0
IBV,Sveinn Jose  Rivera,2022/23,31,0.9,65.9,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0
IBV,Sveinn Jose  Rivera,2021/22,32,1,73.8,0,0,0,0,0.5,0.1,0.1,0,0,0.1,0,0,0
Afturelding,Sveinn Jose  Rivera,2020/21,25,0.6,57.1,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0
Afturelding,Sveinn Jose  Rivera,2019/20,20,1.9,75.5,0,0,0.1,0.1,0.9,0.3,0.1,0,0.1,0.2,0.1,0,0.1
Grotta,Sveinn Jose  Rivera,2018/19,22,3.1,65.7,1.5,71.1,0,0,0.4,0.3,0,0,0,0.1,0,0.1,0
Selfoss,Sverrir Pálsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Selfoss,Sverrir Pálsson,2022/23,16,0.5,47.1,0,0,0.3,0.4,0.1,0.1,0.3,0.4,0.9,5.6,0.2,0.8,0.1
Selfoss,Sverrir Steindórsson,2021/22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selfoss,Sverrir Pálsson,2021/22,9,0.1,50,0,0,0.1,0.1,0.1,0,0.1,0.3,0.3,0.9,0.1,0.2,0
Stjarnan,Sverrir Eyjólfsson,2021/22,22,1.6,68.6,0,0,0.1,0.1,0.5,0.2,0.1,0,0.2,0.9,0.1,0.1,0
Stjarnan,Sverrir Eyjólfsson,2020/21,24,1.8,68.8,0,0,0,0,0.5,0.3,0.2,0.1,0.3,0.5,0,0.3,0
Stjarnan,Sverrir Eyjólfsson,2019/20,15,1.1,69.6,0,0,0,0,0.5,0.5,0,0,0.1,0.9,0,0.5,0
Selfoss,Sverrir Pálsson,2018/19,31,0.1,27.3,0,0,0.1,0.1,0.1,0.1,0.1,0.3,1,2.9,0.1,0.5,0
Stjarnan,Sverrir Eyjólfsson,2018/19,13,1.2,62.5,0,0,0.1,0.2,0,0.3,0.1,0.1,0.2,1.2,0.1,0.5,0
Selfoss,Sæþór Atlason,2023/24,5,1.2,42.9,0,0,0,0,0.6,0.4,0.6,0.2,0,0.2,0.2,0.2,0
Selfoss,Sæþór Atlason,2022/23,9,0.6,50,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0
Selfoss,Sæþór Atlason,2020/21,4,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
IBV,Sæþór Páll Jónsson,2020/21,13,0.2,100,0,0,0.2,0.4,0.1,0.1,0,0.2,0,0.5,0,0.2,0
Selfoss,Sölvi Svavarsson,2022/23,23,0.9,65.6,0,0,1.1,1.7,0.2,0.9,0.3,0.3,0,1.9,0.1,0.3,0
Selfoss,Sölvi Svavarsson,2021/22,5,0.4,50,0,0,0.8,0.8,0,0.6,0,1,0,2,0,0.2,0
Hordur,Tadeo Ulises Salduna,2022/23,8,0.9,50,0,0,0.1,0.2,0,0.8,0.4,0.1,0,0.1,0,0,0
Stjarnan,Tandri Már Konráðsson,2023/24,6,4.8,56.9,0.2,50,2.5,3.5,0,2.5,0.8,0.7,1,2.5,0.2,0.7,0
Stjarnan,Tandri Már Konráðsson,2022/23,17,3.4,49.6,0,0,2.5,3.2,0.5,1.2,0.4,0.4,1.2,4.6,0.1,0.4,0
Stjarnan,Tandri Már Konráðsson,2021/22,12,4.4,60.2,0,0,1.7,3.2,0.8,2.8,0.6,0.6,1.6,3.5,0.3,1.1,0.2
Stjarnan,Tandri Már Konráðsson,2020/21,23,4.8,57.3,0.2,66.7,3.2,4.5,0.4,2.3,0.1,0.5,0.9,4.2,0.3,1,0
Stjarnan,Tandri Már Konráðsson,2019/20,20,6,55.1,0,0,2.5,3.7,0.2,2.5,0.2,0.8,1.5,5.1,0.2,0.6,0
KA,Tarik Kasumovic,2019/20,7,4.3,44.8,0,0,0.9,1.3,0,0.7,0.4,0,0.3,0.7,0,0.3,0
KA,Tarik Kasumovic,2018/19,22,6.2,50,0,0,1,1.4,0,1.3,0.3,0.2,0.1,1.4,0,0.1,0
Grotta,Theis Koch Sondergard,2022/23,22,3.2,53.4,0,0,1.2,2,0.6,1.5,0.3,0.3,0.1,3.3,0,0.4,0
Fram,Theodór Sigurðsson,2023/24,2,1.5,100,0,0,0,0,0,0,0.5,0,0,0,0,0,0
IBV,Theodór Sigurbjörnsson,2022/23,22,1.5,52.5,0,0,0.2,0.2,0.2,0.1,0.2,0.2,0,0.3,0,0.1,0
IBV,Theodór Sigurbjörnsson,2021/22,18,2.7,61.3,0.3,62.5,0.3,0.4,0.2,0.7,0.6,0.3,0,0.6,0.1,0.2,0
IBV,Theodór Sigurbjörnsson,2020/21,22,3.8,65.1,0.1,75,0.4,0.6,0.1,0.5,0.6,0.5,0,0.6,0.1,0.2,0
IBV,Theodór Sigurbjörnsson,2019/20,9,2,50,0,0,0.4,0.7,0,1.1,0.4,0.1,0,1.6,0.1,0.2,0
IBV,Theodór Sigurbjörnsson,2018/19,15,4.7,62.5,0.4,46.2,0.3,0.3,0.1,0.4,0.4,0.5,0.1,0.8,0,0,0
Fram,Tindur Ingólfsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haukar,Tjörvi Þorgeirsson,2022/23,21,1,42,0,0,1.3,1.8,0.1,1.2,0,0,0,0,0,0,0
Haukar,Tjörvi Þorgeirsson,2021/22,27,2.3,63.6,0,0,3.9,5.4,0.1,1.3,0.2,0.1,0,0.6,0,0,0
Haukar,Tjörvi Þorgeirsson,2020/21,26,1.7,44.6,0,0,3.9,5.1,0.2,1.6,0.2,0.3,0,0.8,0.1,0,0
Haukar,Tjörvi Þorgeirsson,2019/20,20,2.9,48.7,0,0,3.2,4.9,0.1,1.9,0.1,0.1,0,0.3,0,0.2,0
Haukar,Tjörvi Þorgeirsson,2018/19,28,1.8,44.2,0,0,2.4,3.2,0.2,1.7,0.2,0,0,0.2,0,0.1,0
Valur,Tjörvi Týr Gíslason,2023/24,6,2,75,0,0,0.2,0.2,0.7,0.5,0,0.3,0.7,4.5,0.5,0.2,0
Valur,Tjörvi Týr Gíslason,2022/23,22,2.1,75.4,0,0,0.2,0.2,0.6,0.6,0.1,0.1,0.5,2.8,0.1,0.7,0.1
