Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
IBV,Karolina Olszowa,2022/23,27,0.7,51.4,0,0,0.2,0.7,1.1,64.3,0.1,0.6,1.13,1.75,0.1,0.5,0.2,1.6,0,0.3,0,5.5
IBV,Karolina Olszowa,2021/22,26,2.2,43.8,0,0,0.4,3.1,4.2,74.1,0.8,1.8,1.7,2.3,0.5,0.7,0.2,2.9,0.1,0.3,0,6.5
IBV,Karolina Olszowa,2020/21,19,1.4,41.5,0,0,0.2,0.6,1.3,48,0.2,2.1,0.31,0.64,0.4,0.4,0.9,2.6,0.2,0.4,0,5.5
IBV,Karolina Olszowa,2019/20,18,1.4,50,0,0,0.4,0.6,1,57.9,0.4,1.8,0.34,0.59,0.3,0.6,0.2,2.6,0.2,0.4,0,5.6
Fram,Karólína Bæhrenz,2020/21,12,4.4,72.6,0,0,0.4,0.2,0.3,66.7,0,0.3,0.5,0.75,0.7,0.5,0,0.3,0,0.1,0,6.5
IBV,Karólína Bæhrenz,2018/19,24,2.4,64.4,0,0,0.3,0.4,0.5,81.8,0,0.7,0.53,0.65,0.4,0.8,0,0.9,0.1,0.1,0,5.9
IBV,Karólína Bæhrenz,2017/18,8,4.8,65.5,0.1,100,0.5,0.3,0.3,100,0.1,1.5,0.17,0.17,0.8,0.8,0.1,1.3,0.1,0,0,6.6
Stjarnan,Karólína Ósk Sigurlaugardótti,2023/24,21,0,33.3,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,5
IBV,Katla Arnarsdóttir,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Katla Björg Ómarsdóttir,2022/23,21,0.5,45.8,0,0,0.2,0.2,0.2,80,0,0.2,1,1.25,0.4,0.2,0,0.4,0,0,0,5.3
Selfoss,Katla Björg Ómarsdóttir,2018/19,20,0.2,100,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,5.1
Selfoss,Katla Björg Ómarsdóttir,2017/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Selfoss,Katla María Magnúsdóttir,2022/23,21,7.6,54.8,2.2,79.7,1,3.5,5.4,64.6,0.2,2.9,1.22,1.88,0.2,1.2,0.9,2,0.1,0.4,0,8
Stjarnan,Katla María Magnúsdóttir,2021/22,20,1.2,38.3,0,0,0.2,0.4,0.6,66.7,0.2,1.1,0.38,0.57,0,0.6,0.4,1.8,0.1,0.2,0,5.4
Stjarnan,Katla María Magnúsdóttir,2020/21,16,1.2,37.3,0,0,0.4,0.8,1.2,63.2,0.3,0.9,0.86,1.36,0.1,0.4,0.1,2.1,0.1,0.1,0,5.6
Selfoss,Katla María Magnúsdóttir,2018/19,18,0.9,50,0,0,0.1,0.6,1,61.1,0,1.1,0.55,0.9,0,0.1,0,0.8,0,0.2,0,5.3
Selfoss,Katla María Magnúsdóttir,2017/18,2,1,33.3,0,0,0,0,0,0,0,0,0,0,2.5,1,0,2.5,0,1,0,5.6
KA/Thor,Katrín Vilhjálmsdóttir,2023/24,4,1.5,60,0,0,0,0.3,0.3,100,0,0,0,0,0.3,0,0,0.3,0,0,0,5.5
KA/Thor,Katrín Vilhjálmsdóttir,2022/23,2,0.5,100,0,0,0,0.5,0.5,100,0,0,0,0,0.5,0.5,0,1.5,0,1,0,5.1
KA/Thor,Katrín Vilhjálmsdóttir,2021/22,11,0,0,0,0,0,0.1,0.1,100,0,0.1,1,1,0.1,0.1,0,1.5,0,0.4,0,5.1
Afturelding,Katrín Hallgrímsdóttir,2021/22,12,0.5,30,0,0,0,0.1,0.1,100,0,0.2,0.5,0.5,0.4,0.1,0,0.7,0,0.1,0,5.1
KA/Thor,Katrín Vilhjálmsdóttir,2020/21,5,1,38.5,0,0,0,0.8,1,80,0,0,0,0,0.8,0.8,0,2.4,0,0.2,0,5.7
KA/Thor,Katrín Vilhjálmsdóttir,2019/20,18,2.4,53.8,0,0,0.1,0.2,0.4,50,0.1,0.8,0.2,0.4,0.6,0.3,0.1,4.8,0.2,0.4,0,6
KA/Thor,Katrín Vilhjálmsdóttir,2018/19,21,3,54.3,0,0,0.2,0.2,0.2,80,0,0.6,0.31,0.38,0.3,0.7,0.2,2,0.1,0.4,0,5.9
Grotta,Katrín Viðarsdóttir,2017/18,5,0.4,66.7,0.2,100,0.2,0.2,0.2,100,0,0.8,0.25,0.25,0,0,0.2,0.4,0,0,0,4.1
Afturelding,Katrín Erla Kjartansdóttir,2023/24,21,0.4,23.7,0,0,0,0.2,0.3,71.4,0.1,0.7,0.36,0.5,0,0.1,0,0.4,0,0.2,0,4.9
HK,Katrín Hekla Magnúsdóttir,2022/23,21,0.5,37.9,0,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0,0.3,0,0,0,5.1
HK,Katrín Hekla Magnúsdóttir,2021/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Afturelding,Katrín Helga Davíðsdóttir,2023/24,21,3,35.6,0.1,37.5,0.2,2.2,3.4,64.4,0.4,3.1,0.71,1.11,0.3,0.7,0.3,3.7,0.1,0.1,0,6
Afturelding,Katrín Helga Davíðsdóttir,2021/22,21,4.7,42.5,1.4,67.4,0.3,1.6,2.9,54.8,1,2.4,0.67,1.22,0.3,0.9,0,1.8,0,0.2,0,6.3
Afturelding,Katrín Helga Davíðsdóttir,2019/20,16,1.2,36.5,0.1,33.3,0.3,0.3,0.3,100,0.1,1.1,0.28,0.28,0.3,0.2,0,0.2,0,0.1,0,5.1
Grotta,Katrín Helga Sigurbergsdóttir,2017/18,3,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.3,0,0.3,0,4.8
IR,Katrín Tinna Jensdóttir,2023/24,11,1.4,71.4,0,0,0.4,0.2,0.2,100,0,0.7,0.25,0.25,0.1,0.8,1.7,4.6,0,0.5,0,6.2
Stjarnan,Katrín Tinna Jensdóttir,2020/21,11,0.9,71.4,0,0,0.1,0,0,0,0,0.5,0,0,0.2,0.3,0.4,3.5,0,0.3,0,5.6
Stjarnan,Katrín Tinna Jensdóttir,2019/20,16,0.1,50,0,0,0.1,0,0,0,0,0,0,0,0.1,0.2,0.2,2.6,0,0.3,0,5.3
HK,Kolbrún Arna Garðarsdóttir,2018/19,6,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,4.9
KA/Thor,Kolbrún Gígja Einarsdóttir,2019/20,12,0.3,20,0,0,0,0.2,0.5,40,0,0.4,0.4,1,0,0,0,0.4,0,0,0,4.9
Valur,Kristbjörg Erlingsdóttir,2023/24,3,0.3,100,0,0,0,0.3,0.3,100,0,0,0,0,0,0.3,0,0.3,0,0,0,5.3
Valur,Kristbjörg Erlingsdóttir,2022/23,3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,4.9
Stjarnan,Kristín Guðmundsdóttir,2023/24,12,0.3,50,0,0,0,0,0.1,0,0,0.2,0,0.5,0.2,0.1,0.3,1.8,0.2,0.3,0,5.2
HK,Kristín Guðmundsdóttir,2022/23,9,1,47.4,0.6,71.4,0,0.1,0.5,20,0,0.8,0.14,0.71,0,0,0,0.3,0,0.2,0,5.1
HK,Kristín Guðmundsdóttir,2020/21,14,3.4,39.2,0,0,0.2,3.2,3.8,84.9,0.5,2.6,1.22,1.43,0,0.3,0.1,4.1,0.1,0.4,0,6.2
HK,Kristín Guðmundsdóttir,2019/20,18,2.2,43,0,0,0.2,1.8,2.6,68.1,0.2,2.3,0.76,1.12,0.1,0.4,0.3,2.9,0.1,0.4,0,5.9
IBV,Kristín Einarsdóttir,2019/20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,4.9
Stjarnan,Kristín Guðmundsdóttir,2018/19,19,2.5,45.3,0,0,0.1,1.8,2.9,63,0.5,1.7,1.03,1.64,0.1,0.3,0.1,2.2,0.1,0.5,0,5.9
KA/Thor,Kristín A. Jóhannsdóttir,2023/24,14,1.7,57.1,0,0,0.2,0.2,0.2,100,0,0.2,1,1,0.2,0.3,0,1.6,0.1,0.4,0,5.6
KA/Thor,Kristín A. Jóhannsdóttir,2022/23,20,1.9,66.7,0.1,100,0.4,0.1,0.3,25,0.1,0.6,0.09,0.36,0.2,0.3,0.1,1.9,0.1,0.3,0,5.7
KA/Thor,Kristín A. Jóhannsdóttir,2021/22,20,0.3,35.7,0,0,0.2,0,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0,0,0,5.1
KA/Thor,Kristín A. Jóhannsdóttir,2020/21,19,0.9,43.6,0,0,0.4,0.1,0.1,100,0,0.4,0.14,0.14,0.1,0.2,0,0.4,0.1,0.1,0,5.3
KA/Thor,Kristín A. Jóhannsdóttir,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Kristín A. Jóhannsdóttir,2018/19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,5
Afturelding,Kristín Arndís Ólafsdóttir,2021/22,3,0.3,33.3,0,0,0.3,0.3,0.6,50,0.7,0.7,0.5,1,0,0,0,0.3,0,0,0,5.2
Afturelding,Kristín Arndís Ólafsdóttir,2019/20,19,2.9,49.1,1.3,80,0.5,1.2,2,59.5,0.3,3.3,0.35,0.6,0,0.4,0.1,1.4,0.1,0.1,0,5.7
Valur,Kristín Arndís Ólafsdóttir,2017/18,17,2.3,68.4,1.8,75.6,0.1,0.6,0.7,83.3,0,0.6,0.91,1.09,0.2,0.1,0.1,0.4,0,0,0,5.8
KA/Thor,Kristín B. Gunnarsdóttir,2023/24,9,0.1,100,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,5.1
Stjarnan,Kristín Lísa Friðriksdóttir,2018/19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Kristín Sif Gísladóttir,2023/24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Kristín Una Hólmarsdóttir,2022/23,21,0.3,60,0,0,0,0,0,0,0,0.1,0.5,0.5,0.2,0.1,0,0.1,0,0,0,5.1
Fram,Kristrún Steinþórsdóttir,2023/24,24,2,46.6,0,0,0.3,2.3,3.4,68.3,0.3,2.3,1.04,1.52,0.3,0.8,1.2,3.9,0.2,0.3,0,6.5
Fram,Kristrún Steinþórsdóttir,2022/23,23,2.8,35.8,0,0,0.5,3.6,5.5,65.1,0.7,3.1,1.15,1.77,0.5,0.5,0.9,4.5,0.2,0.1,0,6.7
Fram,Kristrún Steinþórsdóttir,2021/22,28,1.7,46.5,0,0,0.3,2.1,2.6,81.7,0.2,1.4,1.53,1.87,0.4,0.4,0.4,2.4,0.1,0,0,6.1
Fram,Kristrún Steinþórsdóttir,2020/21,15,1.3,47.5,0,0,0.4,1.3,1.7,76.9,0.5,1.4,0.95,1.24,0.1,0.2,1.7,2.5,0.1,0.3,0,6
Fram,Kristrún Steinþórsdóttir,2019/20,18,2.1,62.7,0,0,0.2,1.3,1.6,82.8,0.3,1,1.33,1.61,0.2,0.2,1.9,2.7,0.1,0.3,0,6.4
Selfoss,Kristrún Steinþórsdóttir,2018/19,21,2,42.9,0,0,0.5,1.6,2,78.6,0,2,0.8,1.02,0.1,0.4,0.4,2.1,0.1,0.1,0,5.9
Selfoss,Kristrún Steinþórsdóttir,2017/18,4,4.8,40.4,0,0,0.3,2,4,50,0.5,2.5,0.8,1.6,0.8,1.5,1.3,5.5,0.5,0,0,7.2
IBV,Kristrún Ósk Hlynsdóttir,2020/21,18,0.4,61.5,0,0,0.1,0,0,0,0,0.2,0,0,0.2,0.2,0,0.5,0,0.2,0,5.2
IBV,Kristrún Ósk Hlynsdóttir,2019/20,18,2.1,63.3,0,0,0.2,0.3,0.3,100,0.1,0.6,0.6,0.6,0.6,0.4,0.1,1.3,0.2,0.3,0,5.8
IBV,Kristrún Ósk Hlynsdóttir,2018/19,24,2,65.8,0,0,0.3,0.6,0.7,82.4,0,0.6,1,1.21,0.3,0.7,0,0.8,0,0.3,0,5.8
IBV,Kristrún Ósk Hlynsdóttir,2017/18,8,1.3,50,0,0,0.5,0.1,0.1,100,0,0.6,0.2,0.2,0.1,0.5,0.1,0.9,0.3,0.4,0,5.4
IBV,Ksenija Dzaferovic,2019/20,18,1.7,37.5,0,0,0.3,0.3,0.5,60,0.1,1.5,0.22,0.37,0.1,0.1,0.1,1.6,0,0.2,0,5.2
Haukar,Lara Zidek,2022/23,5,2,71.4,0.4,100,0.4,0.8,1.6,50,0.4,1.8,0.44,0.89,0,0,0,0.2,0,0.2,0,5.6
IR,Laufey Lára Höskuldsdóttir,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Leandra Náttsól Salvamoser,2022/23,20,2.1,55.4,0,0,0.2,0,0,0,0,0.4,0,0,0.3,0.2,0,0.7,0.1,0.6,0.1,5.4
HK,Leandra Náttsól Salvamoser,2021/22,7,1.4,55.6,0,0,0.1,0,0.1,0,0,0.6,0,0.25,0.6,0.3,0,0,0,0.1,0,5.4
Fram,Lena Margrét Valdimarsdóttir,2023/24,21,4.8,58,1.5,71.1,0.2,3.5,6.1,57,0.5,1.7,2.03,3.56,0.4,0.7,0.1,1,0,0.1,0,7.3
Stjarnan,Lena Margrét Valdimarsdóttir,2022/23,28,5.3,61.4,0.7,87,0.5,3.4,4.6,73.8,0.6,2.2,1.57,2.13,0.5,0.9,0,2.2,0,0.2,0,7.5
Stjarnan,Lena Margrét Valdimarsdóttir,2021/22,23,3.5,47.6,0.3,57.1,0.4,4,6.1,65.2,0.7,2.4,1.67,2.56,0.3,0.7,0,2,0,0.2,0,7
Fram,Lena Margrét Valdimarsdóttir,2020/21,16,3.8,62.2,0.6,75,0.2,1.5,2.2,68.6,0.3,0.9,1.6,2.33,0.1,0.2,0,1.4,0.1,0,0,6.5
Fram,Lena Margrét Valdimarsdóttir,2019/20,18,1.5,57.4,0.1,100,0.1,1,1.7,58.1,0.1,0.4,2.25,3.88,0.1,0.2,0.1,0.8,0,0.1,0,5.8
Fram,Lena Margrét Valdimarsdóttir,2018/19,25,1.3,60.4,0.4,75,0,0.3,0.7,41.2,0,0.5,0.58,1.42,0,0,0,0.2,0,0,0,5.4
Fram,Lena Margrét Valdimarsdóttir,2017/18,14,0.3,44.4,0,0,0,0.1,0.1,100,0,0.4,0.4,0.4,0.1,0.1,0,0.1,0.1,0,0,5.1
Valur,Lilja Ágústsdóttir,2023/24,26,3.2,72.4,0.2,100,0.2,0.7,0.8,89.5,0.1,0.5,1.21,1.36,0.5,0.8,0,0.4,0,0,0,6.3
Valur,Lilja Ágústsdóttir,2022/23,28,2.4,60.6,0.3,70,0.1,0.3,0.3,88.9,0,0.3,1.14,1.29,0.3,0.5,0,0.4,0,0,0,5.8
Valur,Lilja Ágústsdóttir,2021/22,11,2.4,60.5,0.5,45.5,0.1,0.5,0.5,100,0,0.5,1,1,0.5,0.5,0,0.3,0,0,0,5.8
Valur,Lilja Ágústsdóttir,2020/21,19,2.3,67.2,0.8,88.9,0.2,0.2,0.3,75,0,0.5,0.3,0.4,0.4,0.3,0,0.3,0,0,0,5.7
Valur,Lilja Ágústsdóttir,2019/20,18,0.8,73.7,0.1,66.7,0,0.1,0.1,100,0,0.1,2,2,0.1,0.1,0,0.3,0,0,0,5.3
IBV,Lina Cardell,2021/22,27,2.6,56.8,0,0,0.1,0.3,0.4,75,0.1,0.7,0.45,0.6,0.8,0.5,0,0.3,0.1,0.1,0,5.8
IBV,Lina Cardell,2020/21,16,2.1,47.8,0,0,0.1,0.1,0.1,100,0,0.5,0.13,0.13,0.9,0.4,0,0.9,0,0.2,0.1,5.5
IBV,Linda Björk Brynjarsdóttir,2019/20,7,0.4,33.3,0,0,0,0,0,0,0,0.9,0,0,0.1,0.1,0,0.7,0,0,0,5
IBV,Linda Björk Brynjarsdóttir,2018/19,5,0.2,50,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0,5
IBV,Linda Björk Brynjarsdóttir,2017/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Lovísa Thompson,2021/22,21,5.9,54.2,1,75.9,1.1,3.2,5.2,62,0.6,2.8,1.14,1.83,0.2,0.9,0.5,5.6,0.1,0.4,0,7.7
