Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
Valur,Ísak Gústafsson,2023/24,26,4.5,57.4,0.3,100,0.3,1.3,1.8,72.3,0.1,1,1.31,1.81,0,0.2,0,1.1,0,0.3,0,6.5
IBV,Ísak Rafnsson,2023/24,27,0.3,100,0,0,0.1,0.4,0.5,76.9,0,0,0,0,0.2,1,2,5.4,0.1,0.3,0,6.2
IBV,Ísak Rafnsson,2022/23,32,0.3,61.5,0,0,0,0.1,0.1,100,0,0.2,0.67,0.67,0.4,0.5,2.1,3.7,0.1,0.4,0,5.8
Selfoss,Ísak Gústafsson,2022/23,23,4.7,55.6,0.5,68.8,0.5,2.2,3.1,71.8,0.2,1.9,1.19,1.65,0.5,0.3,0,1.3,0,0.2,0,6.7
Selfoss,Ísak Gústafsson,2021/22,15,1.9,51.9,0,0,0.5,1.1,1.3,84.2,0.1,1.3,0.84,1,0.1,0.2,0.3,1.7,0,0.1,0,5.8
FH,Ísak Rafnsson,2021/22,21,0,100,0,0,0,0.2,0.2,100,0,0.2,1.25,1.25,0.4,0.7,1,2.7,0,0.2,0,5.6
FH,Ísak Rafnsson,2020/21,20,0,0,0,0,0,0.4,0.5,80,0,0.1,4,5,0.8,0.4,1.9,3.8,0.2,0.6,0,5.7
Selfoss,Ísak Gústafsson,2020/21,17,0.9,64,0,0,0.1,0.4,0.8,50,0.1,0.6,0.7,1.4,0.1,0.1,0,0.7,0,0.1,0,5.4
FH,Ísak Rafnsson,2019/20,18,0.4,50,0,0,0,0.5,0.6,81.8,0.1,0.1,4.5,5.5,0.3,0.5,1.2,2.2,0.1,0.7,0,5.6
Selfoss,Ísak Gústafsson,2019/20,18,0.6,38.5,0,0,0.4,0.6,0.7,84.6,0,0.6,1.1,1.3,0.2,0.2,0.2,1.2,0,0.3,0,5.4
Selfoss,Ísak Gústafsson,2018/19,7,0.1,50,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,5
FH,Ísak Rafnsson,2017/18,33,2.4,50.6,0,100,0,1.6,2.2,72.2,0.2,0.7,2.17,3,0.5,0.7,1.5,2.9,0.3,0.5,0,6.3
Stjarnan,Ísak Logi Einarsson,2023/24,25,0.3,46.7,0,0,0,0.1,0.1,75,0,0.2,0.6,0.8,0,0,0,0.2,0,0,0,5.1
Valur,Ísak Logi Einarsson,2022/23,9,1.3,70.6,0,0,0,0.8,1.1,70,0.2,0.7,1.17,1.67,0,0.1,0,0,0,0,0,5.6
Valur,Ísak Logi Einarsson,2021/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Ísak Óli Eggertsson,2023/24,3,0,0,0,0,0,0,0.3,0,0.3,0.3,0,1,0,0,0,0,0,0,0,5
KA,Ísak Óli Eggertsson,2022/23,10,0.3,75,0,0,0.1,0.3,0.3,100,0,0.1,3,3,0,0,0,0,0,0,0,5.2
KA,Ísak Óli Eggertsson,2021/22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vikingur,Ísak Örn Guðbjörnsson,2023/24,4,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,5
IBV,Ívar Bessi Viðarsson,2023/24,12,0.9,64.7,0,0,0.1,0.1,0.1,100,0,0.2,0.5,0.5,0.7,0.4,0.4,2.1,0.1,0.8,0,5.6
IBV,Ívar Bessi Viðarsson,2022/23,26,0.1,28.6,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.2,1.1,0,0.2,0,5.2
Fram,Ívar Logi Styrmirsson,2023/24,24,3.8,64.7,1.3,71.4,0.3,0.7,1,66.7,0.1,0.5,1.33,2,0.3,0.6,0,0.5,0,0.4,0,6.3
Fram,Ívar Logi Styrmirsson,2022/23,24,3,67,0.5,57.9,0.2,0.2,0.4,50,0,0.4,0.56,1.11,0.6,0.3,0,0.5,0,0.3,0,5.9
Grotta,Ívar Logi Styrmirsson,2021/22,22,1.2,42.6,0,0,0.1,1.1,1.8,60,0.1,1,1.04,1.74,0,0,0,0,0,0,0,5.4
IBV,Ívar Logi Styrmirsson,2020/21,24,0.5,35.1,0,0,0.3,0.7,1.2,55.2,0.1,0.6,1.07,1.93,0.2,0.1,0,0.1,0,0.1,0,5.3
IBV,Ívar Logi Styrmirsson,2019/20,17,0.6,50,0,0,0.1,0.5,1,52.9,0.1,0.4,1.29,2.43,0,0.2,0,0.1,0,0,0,5.3
IBV,Ívar Logi Styrmirsson,2018/19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Jakob Aronsson,2023/24,33,2,79.5,0,0,0.5,0.3,0.3,90,0,0.3,0.9,1,0.3,0.2,0,0.4,0,0.1,0,5.8
Haukar,Jakob Aronsson,2021/22,3,0.3,100,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,5.2
Haukar,Jakob Aronsson,2020/21,23,0.5,78.6,0,0,0.2,0,0,0,0,0,1,2,0.2,0.2,0.1,0.7,0,0.2,0,5.3
Grotta,Jakob Ingi Stefánsson,2023/24,20,4.8,68.3,0.4,43.8,0.2,0.2,0.3,60,0.1,0.5,0.3,0.5,0.7,0.6,0,0.6,0,0.1,0,6.5
Grotta,Jakob Ingi Stefánsson,2022/23,22,3.5,69.1,0.3,54.5,0.2,0,0,0,0,0.5,0.08,0.08,0.3,0.6,0,0.3,0,0.2,0,6.1
Grotta,Jakob Ingi Stefánsson,2021/22,20,1,87,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0.3,0.1,0,0,5.3
Grotta,Jakob Ingi Stefánsson,2020/21,22,0.6,56,0,0,0,0.1,0.1,100,0,0.2,0.75,0.75,0,0.2,0,0.1,0,0,0,5.2
Afturelding,Jakob Ingi Stefánsson,2018/19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FH,Jakob Martin Ásgeirsson,2023/24,29,1.5,65.2,0,0,0,0.1,0.1,75,0,0.3,0.3,0.4,0.5,0.4,0.1,1.8,0,0.2,0,5.6
FH,Jakob Martin Ásgeirsson,2022/23,26,3.5,69.2,0,0,0.4,0.7,0.7,94.4,0,0.3,2.43,2.57,0.9,0.8,0.1,3.3,0.3,0.4,0,6.6
FH,Jakob Martin Ásgeirsson,2021/22,23,2.7,58.5,0,0,0.2,0.3,0.3,100,0,0.3,0.88,0.88,0.6,0.6,0,2.2,0.1,0.7,0,6
FH,Jakob Martin Ásgeirsson,2020/21,24,1.8,71.2,0,0,0.1,0.1,0.1,75,0,0.3,0.38,0.5,0.5,0.3,0,1.3,0,0.2,0,5.7
FH,Jakob Martin Ásgeirsson,2019/20,19,1.2,68.8,0,0,0.1,0.3,0.3,100,0,0.3,1,1,0.2,0.4,0.1,2.9,0,0.6,0,5.7
FH,Jakob Martin Ásgeirsson,2018/19,10,0.9,69.2,0,0,0.2,0,0.1,0,0,0.5,0,0.2,0,0.3,0,1.2,0,0.2,0.1,5.2
FH,Jakob Martin Ásgeirsson,2017/18,32,0.1,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0,5
IBV,Janus Dam Djurhuus,2022/23,31,2,66.3,0,0,0.1,0.1,0.1,80,0,0.4,0.36,0.45,0.4,0.2,0,1.1,0,0.1,0,5.7
IBV,Jason Stefánsson,2023/24,9,0.1,50,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.4,1.4,0,0.1,0,5.2
Haukar,Jason Guðnason,2019/20,12,0.2,66.7,0,0,0.1,0.1,0.1,100,0,0,0,0,0,0.1,0.1,0.7,0.1,0.3,0,5.1
Haukar,Jason Guðnason,2018/19,14,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.4,0.1,0,0,5
Haukar,Jason Guðnason,2017/18,5,0,0,0,0,0,0.2,0.6,33.3,0,0,0,0,0,0.2,0,0,0,0,0,5.1
Selfoss,Jason Dagur Þórisson,2023/24,21,0.5,45.8,0,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,5.1
KA,Jens Bragi Bergþórsson,2023/24,24,1.4,72.3,0,0,0.1,0.1,0.1,75,0,0.5,0.23,0.31,0.1,0.3,0.1,1,0.1,0.4,0,5.5
KA,Jens Bragi Bergþórsson,2022/23,10,1.4,77.8,0,0,0.2,0.1,0.1,100,0,0.8,0.13,0.13,0,0.1,0,0.6,0,0,0,5.5
Hordur,Jhonatan Santos,2022/23,16,1.3,65.6,0.1,100,0.2,0.2,0.6,33.3,0.1,0.6,0.33,1,0,0.1,0,0,0,0.1,0,5.4
IBV,Jonathan Werdelin,2020/21,9,0.1,20,0,0,0.2,0,0,0,0,0.3,0,0,0,0.2,0,0.1,0,0.1,0,5
Hordur,José Esteves Neto,2022/23,18,2,65.5,0,0,0,0.1,0.2,33.3,0,0.2,0.25,0.75,0.3,0.1,0,0.4,0,0.1,0,5.6
Valur,Jóel Bernburg,2023/24,5,0.4,40,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.2,0,0,0,5.1
Grotta,Jóel Bernburg,2022/23,23,1.3,70.7,0,0,0.2,0.1,0.1,75,0,0.4,0.3,0.4,0.3,0.1,0.2,2.4,0.1,0.2,0,5.6
Valur,Jóel Bernburg,2021/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Jóel Bernburg,2020/21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,5
Valur,Jóel Bernburg,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,5.1
KA,Jóhann Einarsson,2021/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA,Jóhann Einarsson,2020/21,15,0.3,44.4,0,0,0.1,0.3,0.4,71.4,0.1,0.2,1.67,2.33,0,0.1,0,0.6,0,0.1,0,5.2
KA,Jóhann Einarsson,2019/20,17,1.3,61.1,0,0,0.1,0.6,0.8,76.9,0.1,0.9,0.67,0.87,0.2,0.2,0,0.7,0,0.2,0,5.4
KA,Jóhann Einarsson,2018/19,12,0.8,75,0,0,0.1,0.3,0.4,75,0.1,0.3,1,1.33,0.1,0,0,0.4,0.1,0,0,5.3
FH,Jóhann Birgir Ingvarsson,2022/23,19,0.8,57.7,0.1,100,0.1,0.4,0.5,87.5,0.1,0.3,1.17,1.33,0.1,0.1,0,1.3,0,0.3,0.1,5.3
FH,Jóhann Birgir Ingvarsson,2021/22,24,1.4,52.3,0,100,0,0.8,1,81.8,0.1,0.7,1.06,1.29,0.2,0.2,0,1.4,0,0.2,0,5.6
FH,Jóhann Birgir Ingvarsson,2020/21,2,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
HK,Jóhann Birgir Ingvarsson,2019/20,11,5.6,59.6,0.2,100,0,1.9,3.4,55.3,0.3,1.4,1.4,2.53,0.6,0.2,0.1,1.5,0,0.2,0,7.1
FH,Jóhann Birgir Ingvarsson,2018/19,20,2.9,54.2,0,0,0.4,1.3,1.8,71.4,0.2,1.2,1.09,1.52,0.4,0.1,0.2,1.9,0.1,0.6,0.1,6
FH,Jóhann Birgir Ingvarsson,2017/18,21,2.1,55,0,0,0,0.9,1.4,63.3,0,0.9,1.06,1.67,0.5,0.2,0.2,1.6,0.1,0.5,0,5.9
KA,Jóhann Geir Sævarsson,2023/24,24,1.8,53.8,0,0,0,0.1,0.2,50,0,0.1,0.67,1.33,0.4,0.2,0,0.2,0,0.1,0,5.5
KA,Jóhann Geir Sævarsson,2022/23,10,0.1,33.3,0,0,0.1,0.1,0.2,50,0,0,0,0,0.1,0.2,0,0,0,0,0,5.1
KA,Jóhann Geir Sævarsson,2021/22,25,0.7,60,0,0,0,0,0,0,0,0.1,0,0,0.2,0.1,0,0.2,0,0,0,5.2
KA,Jóhann Geir Sævarsson,2020/21,24,2.4,66.7,0.3,75,0,0.1,0.1,100,0,0.5,0.27,0.27,0.5,0.3,0,0.5,0,0.1,0,5.7
Akureyri,Jóhann Geir Sævarsson,2018/19,9,0.7,66.7,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,5.1
FH,Jóhann Kaldal Jóhannsson,2018/19,9,0.1,25,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,5
Grotta,Jóhann Kaldal Jóhannsson,2017/18,6,1.8,61.1,0,0,0.2,0,0,0,0,0.3,0,0,0.5,0.5,0,0,0.2,0,0,5.6
Fram,Jóhann Karl Reynisson,2023/24,16,1,66.7,0,0,0.1,0.1,0.1,100,0,0.2,0.67,0.67,0.4,0.1,0.6,1.5,0,0.3,0,5.5
Stjarnan,Jóhann Karl Reynisson,2022/23,23,0.3,61.5,0,0,0.1,0.2,0.2,100,0,0,4,4,0.1,0.3,0.3,1.3,0,0.3,0,5.3
Vikingur,Jóhann Reynir Gunnlaugsson,2023/24,22,4.1,48.9,1.8,78,0.2,4.7,7.1,66.7,1.4,4,1.18,1.77,0.3,0.2,0.5,2.7,0.1,0.7,0,7.1
Vikingur,Jóhann Reynir Gunnlaugsson,2021/22,22,4.6,53.7,1.6,76.1,0.5,3.3,4.7,69.9,0.9,3,1.07,1.54,0.5,0.5,0.2,2,0,0.7,0,7
Grotta,Jóhann Reynir Gunnlaugsson,2020/21,16,1.9,45.6,0,0,0,2.2,2.9,76.1,0.8,1.8,1.21,1.59,0.1,0,0,0.4,0.1,0.1,0.1,5.7
Grotta,Jóhann Reynir Gunnlaugsson,2018/19,21,3.5,41.2,0.3,60,0,2.8,4.3,64.8,0.5,2.1,1.34,2.07,0.4,0.3,0.3,2.2,0.1,1,0.1,6.2
FH,Jóhannes Berg Andrason,2023/24,32,5.2,53.7,0,100,0.6,1.9,2.8,68.9,0.3,1.6,1.22,1.76,0.8,0.5,0.2,2.9,0.1,0.5,0,7
FH,Jóhannes Berg Andrason,2022/23,24,3.7,54,0,0,1.2,1.4,2.2,63,0.3,0.9,1.55,2.45,0.5,0.2,0.1,2.1,0,0.3,0,6.7
Vikingur,Jóhannes Berg Andrason,2021/22,22,4.5,48.3,0.3,75,1.4,1.5,2.6,56.9,0.3,2.4,0.63,1.12,0.5,0.6,0.1,4.9,0.1,0.4,0,6.9
Stjarnan,Jóhannes Damian Patreksson,2023/24,6,0,0,0,0,0,0.2,0.2,100,0,0.2,1,1,0.2,0,0,0.8,0,0.2,0,5
Stjarnan,Jóhannes Damian Patreksson,2022/23,9,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.2,2.8,0,1.1,0,5.1
Stjarnan,Jóhannes Damian Patreksson,2021/22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vikingur,Jón Hjálmarsson,2023/24,12,0.2,20,0,0,0,0,0,0,0.1,0.5,0,0,0,0.1,0,0,0,0,0,4.9
Vikingur,Jón Hjálmarsson,2021/22,15,0.7,52.6,0,0,0.2,0.1,0.3,40,0,0.5,0.25,0.63,0,0,0,0.2,0,0.2,0,5.1
Vikingur,Jón Hjálmarsson,2017/18,20,3.8,48.7,0.1,50,0.4,1,1.4,73.1,0.1,1.6,0.59,0.81,0.2,0.2,0,0.3,0.1,0.2,0,5.9
Stjarnan,Jón Ásgeir Eyjólfsson,2023/24,25,1.7,63.2,0,0,0.3,0.3,0.3,87.5,0,0.2,1.4,1.6,0.7,0.3,0.8,4.7,0.2,0.6,0,6.1
Stjarnan,Jón Ásgeir Eyjólfsson,2021/22,23,0.1,100,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0,0.2,0.4,0,0.1,0,5.1
Stjarnan,Jón Ásgeir Eyjólfsson,2020/21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,5
Fjolnir,Jón Bald Freysson,2019/20,2,0.5,100,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,5.2
FH,Jón Bjarni Ólafsson,2023/24,32,3.1,71,0,0,1.2,0.3,0.3,90,0,0.9,0.3,0.33,0.5,0.2,0.4,1.3,0.1,0.4,0,6.3
FH,Jón Bjarni Ólafsson,2022/23,26,2.5,70.3,0,0,0.6,0.2,0.2,85.7,0,1,0.22,0.26,0.7,0.5,0.9,3.9,0.4,1.1,0.1,6
FH,Jón Bjarni Ólafsson,2021/22,24,2,66.2,0,0,0.6,0.2,0.2,80,0,0.8,0.21,0.26,0.1,0,0.4,3.3,0.3,1,0.1,5.8
FH,Jón Bjarni Ólafsson,2020/21,24,1.5,78.3,0,0,0.7,0.2,0.2,83.3,0,0.9,0.23,0.27,0.3,0.3,0.4,2.9,0.2,0.7,0,5.8
FH,Jón Bjarni Ólafsson,2019/20,17,1.3,59.5,0,0,0.5,0,0.1,0,0.1,0.4,0,0.14,0.7,0.2,0.4,1.8,0.1,0.5,0,5.6
FH,Jón Bjarni Ólafsson,2018/19,9,0.1,100,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,5
FH,Jón Bjarni Ólafsson,2017/18,31,0.5,75,0,0,0.1,0.1,0.2,50,0,0.2,0.4,0.8,0.1,0,0.1,0.9,0.1,0.2,0,5.3
KA,Jón Heiðar Sigurðsson,2021/22,25,1.1,45,0,0,0.2,1.4,2.3,60.3,0.2,0.8,1.67,2.76,0.2,0.2,0,0.5,0,0.2,0,5.6
KA,Jón Heiðar Sigurðsson,2020/21,24,2,55.2,0,0,0.3,1.5,2.1,71.2,0.2,1.6,0.97,1.37,0.2,0,0,0.3,0,0.2,0,6.2
KA,Jón Heiðar Sigurðsson,2019/20,20,1.8,61,0,0,0.2,1.5,2.2,69,0.5,1.6,0.91,1.31,0.4,0.2,0.1,0.4,0,0.2,0,5.8
KA,Jón Heiðar Sigurðsson,2018/19,20,1.8,51.4,0.2,80,0.4,1.4,2.1,66.7,0.3,0.9,1.65,2.47,0.3,0.1,0,0.6,0,0.3,0,5.8
HK,Jón Karl Einarsson,2023/24,20,1.3,44.8,0,0,0.3,0.1,0.2,50,0.1,0.2,0.25,0.5,0.3,0.1,0,0.4,0,0.2,0,5.3
Haukar,Jón Karl Einarsson,2021/22,6,1.7,71.4,0,0,0.3,0,0,0,0,1,0,0,0,0,0,1.2,0,0,0,5.5
Haukar,Jón Karl Einarsson,2020/21,16,0.5,53.3,0,0,0,0.1,0.1,100,0,0.1,1,1,0.2,0.1,0,0.1,0,0,0,5.2
Haukar,Jón Karl Einarsson,2019/20,11,0.2,66.7,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,5.1
IR,Jón Kristinn Björgvinsson,2017/18,5,2.6,68.4,0,0,0.4,0,0,0,0,0.2,0,0,0.4,0.4,0,0.4,0.2,0,0,5.9
Grotta,Jón Ómar Gíslason,2023/24,22,2.2,55.7,0.6,66.7,0,0.5,0.7,75,0,0.8,0.71,0.94,0.5,0.3,0.3,2.5,0,0.3,0,5.9
Hordur,Jón Ómar Gíslason,2022/23,22,3.6,51,0.3,66.7,0.2,1.3,2.2,60.4,0.1,2,0.67,1.12,0.9,1,0.5,2.4,0.1,0.5,0,6.2
Vikingur,Jónas Bragi Hafsteinsson,2017/18,21,1.2,44.8,0,0,0,0.8,1.2,64,0.1,1,0.76,1.19,0.4,0.3,0.1,2.8,0.2,0.1,0,5.6
Selfoss,Jónas Karl Gunnlaugsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Jónatan Vignisson,2017/18,16,0.8,41.9,0,0,0.1,0.3,0.4,80,0.1,0.6,0.4,0.5,0.1,0,0.1,0.4,0,0.2,0.1,5.1
KA,Jónsteinn Helgi Þórsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Júlíus Flosason,2023/24,11,4.1,55.6,0,0,0.1,0.7,1.2,57.1,0.2,1.6,0.44,0.78,0.4,0.4,0,0.7,0.1,0.3,0,6.1
HK,Júlíus Flosason,2021/22,9,0.1,100,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
Afturelding,Júlíus Þórir Stefánsson,2019/20,16,1.3,51.3,0,0,0,0.1,0.2,66.7,0,0.4,0.33,0.5,0.5,0.3,0.1,0.4,0,0.3,0,5.3
Afturelding,Júlíus Þórir Stefánsson,2018/19,24,2.5,59.4,0.1,50,0.1,0.3,0.4,75,0,0.5,0.55,0.73,0.3,0.5,0,0.5,0,0.2,0,5.8
Grotta,Júlíus Þórir Stefánsson,2017/18,22,4.3,57.6,0,0,0.3,0.4,0.6,69.2,0.2,0.6,0.64,0.93,0.7,0.8,0.2,0.7,0.1,0.4,0,6.4
Selfoss,Karolis Stropus,2022/23,24,1,59,0,0,0,0.5,0.7,76.5,0.1,0.6,0.93,1.21,0.3,0.3,0.1,1,0,0.1,0,5.5
Selfoss,Karolis Stropus,2021/22,26,1.5,63.9,0,0,0.3,0.8,1,80.8,0,0.4,1.91,2.36,0.2,0.7,0.2,1,0,0,0,5.8
Thor,Karolis Stropus,2020/21,22,3.2,44.4,0,0,0.4,3.2,4.8,66,0.5,2.3,1.37,2.08,0.3,0.2,0.2,1.2,0.1,0.2,0,6.5
Afturelding,Karolis Stropus,2019/20,20,1.7,52.4,0,0,0.2,1.9,2.8,67.3,0.3,1.1,1.76,2.62,0.4,0.7,0.4,2.6,0.1,0.2,0,6.2
Grotta,Kári Kvaran,2023/24,22,0.6,70,0,0,0,0,0,0,0,0.1,0.5,1,0,0.1,0,0.1,0,0,0,5.2
Grotta,Kári Benediktsson,2023/24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Grotta,Kári Kvaran,2022/23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Kári Kristján Kristjánsson,2023/24,26,3.9,72.1,0.2,50,0.7,0.2,0.3,71.4,0,0.9,0.22,0.3,0,0,0,0.1,0,0.1,0,6.1
IBV,Kári Kristján Kristjánsson,2022/23,31,4.7,78.6,1.6,78.1,1.2,0.1,0.3,28.6,0,1.4,0.05,0.17,0.2,0.1,0,0.2,0,0.2,0,6.6
IBV,Kári Kristján Kristjánsson,2021/22,32,3.8,76.7,0.7,67.6,0.8,0.3,0.3,88.9,0,1.1,0.23,0.26,0.3,0,0,0.3,0,0.1,0,6.3
IBV,Kári Kristján Kristjánsson,2020/21,25,4.3,76.4,0.6,80,1.2,0.2,0.3,66.7,0,1.4,0.11,0.17,0.2,0.2,0.3,1.4,0,0.3,0,6.6
IBV,Kári Kristján Kristjánsson,2019/20,20,3.2,69.2,1.1,87.5,1.3,0.1,0.2,66.7,0,1.3,0.08,0.12,0.2,0,0,0.1,0,0.1,0,6
IBV,Kári Kristján Kristjánsson,2018/19,26,4,75.9,1.1,75.7,1.3,0.1,0.3,37.5,0,0.9,0.13,0.35,0.2,0.1,0.3,0.6,0,0.3,0,6.5
IBV,Kári Kristján Kristjánsson,2017/18,25,4.1,77.9,0.8,90.9,1,0.1,0.3,33.3,0,0.8,0.1,0.29,0.2,0,0.2,0.2,0,0.1,0,6.4
HK,Kári Tómas Hauksson,2023/24,22,3.3,56.7,1.1,85.7,0.3,1.5,2.7,55,0.2,1.7,0.87,1.58,0.3,0.2,0,0.5,0,0.1,0,6.2
HK,Kári Tómas Hauksson,2021/22,10,0.7,41.2,0.2,50,0.4,1.1,2,55,0.2,0,0,0,0.1,0.1,0,0,0,0,0,5.6
Fram,Kjartan Þór Júlíusson,2023/24,7,0.9,46.2,0,0,0.1,1.1,2.1,53.3,0.1,0.4,2.67,5,0,0.1,0.1,0.7,0,0,0,5.6
Fram,Kjartan Þór Júlíusson,2022/23,22,2,46.9,0,50,0.3,1.5,2.3,66.7,0.2,1.2,1.31,1.96,0.2,0.4,0,1.5,0,0.2,0,5.9
Fram,Kjartan Þór Júlíusson,2021/22,19,1.2,51.2,0,0,0.3,0.8,1.2,69.6,0.2,0.7,1.14,1.64,0.2,0.1,0.1,0.3,0,0.1,0,5.5
Haukar,Kristinn Pétursson,2023/24,8,0.3,40,0,0,0,0.3,0.4,66.7,0,0.4,0.67,1,0.1,0.1,0,0.6,0,0,0,5.2
Fram,Kristinn Hrannar Bjarkason,2021/22,23,1.9,72.9,0,100,0.1,0.2,0.3,62.5,0,0.1,1.67,2.67,0.3,0.5,0,0.6,0,0,0,5.8
Fram,Kristinn Hrannar Bjarkason,2020/21,22,2.2,64,0,0,0.2,0.1,0.1,75,0,0.3,0.43,0.57,0.5,0.5,0,0.2,0,0,0,5.8
Fram,Kristinn Hrannar Bjarkason,2019/20,19,1.9,69.8,0,0,0.2,0,0,0,0,0.2,0,0,0.8,0.2,0,0.3,0.1,0,0,5.7
Afturelding,Kristinn Hrannar Bjarkason,2018/19,21,0.7,56,0,0,0.1,0.3,0.5,60,0,0.5,0.55,0.91,0.1,0.1,0,0.1,0,0,0,5.2
Afturelding,Kristinn Hrannar Bjarkason,2017/18,24,1.8,67.7,0,0,0.2,0.3,0.5,66.7,0.1,0.5,0.62,0.92,0.5,0.2,0,0.8,0,0.1,0,5.7
KA,Kristján  Gunnþórsson,2022/23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Thor,Kristján  Gunnþórsson,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Kristján Helgi Tómasson,2023/24,20,0.1,50,0,0,0,0.1,0.1,100,0,0.1,1,1,0,0,0,0,0,0.1,0,5
IR,Kristján Orri Jóhannsson,2019/20,20,5.1,66.2,0,0,0.1,0.1,0.3,20,0.1,0.4,0.14,0.71,0.6,0.9,0,0.8,0.1,0.4,0,6.6
IR,Kristján Orri Jóhannsson,2018/19,24,4.1,65.8,0.4,75,0.2,0.4,0.6,69.2,0,0.4,0.9,1.3,0.8,0.4,0,1.8,0,0.4,0,6.4
IR,Kristján Orri Jóhannsson,2017/18,23,3.7,57.4,0,0,0.1,0.8,1.1,76,0.1,0.8,1.06,1.39,0.6,0.6,0.3,4.1,0.5,0.5,0,6.6
HK,Kristján Ottó Hjálmsson,2023/24,22,3.5,67.2,0.3,54.5,0.5,0.4,0.6,69.2,0,1.5,0.27,0.39,0.4,0.6,0.4,2.3,0,0.8,0,6.2
HK,Kristján Ottó Hjálmsson,2021/22,20,3.9,70,0.1,100,0.7,0.7,0.9,81.3,0.1,1.2,0.57,0.7,0.5,0.7,0.4,3.4,0.2,1.2,0.1,6.5
HK,Kristján Ottó Hjálmsson,2019/20,20,2.8,70.9,0,0,0.3,0.6,0.8,80,0,0.7,0.92,1.15,0.4,1.1,0.4,3.4,0.3,0.9,0.1,6.2
Haukar,Kristján Ottó Hjálmsson,2018/19,5,0.2,25,0,0,0,0.2,0.2,100,0,0.6,0.33,0.33,0,0.2,0,0.4,0,0,0,5
HK,Kristján Pétur Barðason,2023/24,18,1.2,67.7,0,0,0,0.2,0.2,100,0,0.1,1.5,1.5,0.3,0.2,0,0.4,0,0.1,0,5.5
HK,Kristján Pétur Barðason,2021/22,11,1.4,57.7,0,0,0.1,0.1,0.1,100,0,0.1,1,1,0,0.1,0,0.4,0,0,0,5.4
HK,Kristján Pétur Barðason,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Kristján Örn Kristjánsson,2019/20,19,6.6,56.1,0,0,0.6,2.6,4.2,61.3,0.7,2.1,1.26,2.05,0.3,0.6,0.2,3,0.1,0.5,0,7.5
