timabil,dags,heima,gestir,stig_heima,stig_gestir,leikmenn_heima,leikmenn_gestir
2011,2011-03-17T18:30:00Z,Selfoss,Akureyri,31,31,Birkir Fannar Bragason (Markmaður);Sebastian Alexandersson (Markmaður);Hörður Gunnar Bjarnarson;Andrius Zigelis;Guðjón Finnur Drengsson;Atli Kristinsson;Einar Héðinsson;Guðni Ingvarsson;Milan Ivancev;Ómar Vignir Helgason;Ragnar Jóhannsson;Helgi Héðinsson;Gunnar Ingi Jónsson,Sveinbjörn Pétursson (Markmaður);Stefán Guðnason (Markmaður);Bjarni Fritzson;Ásgeir Jóhann Kristinsson;Guðmundur Hólmar Helgason;Guðlaugur Arnarsson;Jón Heiðar Sigurðsson;Heimir Örn Árnason;Oddur Grétarsson;Hlynur Elmar Matthíasson;Bergvin Þór Gíslason;Daníel Örn Einarsson;Halldór Logi Árnason;Hörður Fannar Sigþórsson
2011,2011-03-17T19:30:00Z,FH,Afturelding,34,23,Sigurður Örn Arnarson (Markmaður);Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Ásbjörn Friðriksson;Baldvin Þorsteinsson;Ólafur Gústafsson;Örn Ingi Bjarkason;Ari Magnús Þorgeirsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson;Sigurgeir Árni Ægisson;Atli Rúnar Steinþórsson,Smári Guðfinnsson (Markmaður);Hafþór Einarsson (Markmaður);Þrándur Gíslason;Hilmar Stefánsson;Ásgeir Jónsson;Hrafn Ingvarsson;Reynir Ingi Árnason;Sverrir Hermannsson;Bjarni Aron Þórðarson;Böðvar Páll Ásgeirsson;Jóhann Jóhannsson;Arnar Freyr Theódórsson;Jón Andri Helgason;Daníel Jónsson
2011,2011-03-17T19:30:00Z,Haukar,HK,29,28,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Freyr Brynjarsson;Einar Pétur Pétursson;Þórður Rafn Guðmundsson;Guðmundur Árni Ólafsson;Sveinn Þorgeirsson;Sigurður Guðjónsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Björgvin Þór Hólmgeirsson,Björn Ingi Friðþjófsson (Markmaður);Andreas Örn Aðalsteinsson (Markmaður);Bjarki Már Gunnarsson;Bjarki Már Elísson;Atli Karl Bachmann;Ólafur Bjarki Ragnarsson;Atli Ævar Ingólfsson;Leifur Óskarsson;Ármann Davíð Sigurðsson;Garðar Svansson;Daníel Berg Grétarsson;Sigurjón Friðbjörn Björnsson;Vilhelm Gauti Bergsveinsson;Leó Snær Pétursson
2011,2011-03-17T19:30:00Z,Valur,Fram,35,25,Friðrik Þór Sigmarsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Finnur Ingi Stefánsson;Heiðar Þór Aðalsteinsson;Einar Örn Guðmundsson;Sturla Ásgeirsson;Jón Björgvin Pétursson;Alexandr Jedic;Ernir Hrafn Arnarson;Valdimar Fannar Þórsson;Hjálmar Þór Arnarson;Fannar Örn Þorbjörnsson;Anton Rúnarsson,Magnús Gunnar Erlendsson (Markmaður);Björn Viðar Björnsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Grétar Már Garðarsson;Stefán Baldvin Stefánsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Matthías Daðason;Jóhann Gunnar Einarsson;Róbert Aron Hostert;Hákon Stefánsson;Arnar Birkir Hálfdánsson
2011,2011-03-24T19:00:00Z,Akureyri,Haukar,29,29,Sveinbjörn Pétursson (Markmaður);Stefán Guðnason (Markmaður);Bjarni Fritzson;Ásgeir Jóhann Kristinsson;Guðmundur Hólmar Helgason;Guðlaugur Arnarsson;Jón Heiðar Sigurðsson;Heimir Örn Árnason;Oddur Grétarsson;Hlynur Elmar Matthíasson;Bergvin Þór Gíslason;Daníel Örn Einarsson;Halldór Logi Árnason;Hörður Fannar Sigþórsson,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Adam Haukur Baumruk;Freyr Brynjarsson;Einar Pétur Pétursson;Þórður Rafn Guðmundsson;Brynjólfur Snær Brynjólfsson;Guðmundur Árni Ólafsson;Jónatan Ingi Jónsson;Sveinn Þorgeirsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Björgvin Þór Hólmgeirsson
2011,2011-03-24T19:30:00Z,Fram,Selfoss,35,31,Magnús Gunnar Erlendsson (Markmaður);Björn Viðar Björnsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Grétar Már Garðarsson;Haraldur Þorvarðarson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Stefán Baldvin Stefánsson;Jóhann Gunnar Einarsson;Róbert Aron Hostert;Hákon Stefánsson;Arnar Birkir Hálfdánsson,Birkir Fannar Bragason (Markmaður);Sebastian Alexandersson (Markmaður);Hörður Gunnar Bjarnarson;Andrius Zigelis;Guðjón Finnur Drengsson;Atli Kristinsson;Einar Héðinsson;Guðni Ingvarsson;Milan Ivancev;Ómar Vignir Helgason;Ragnar Jóhannsson;Helgi Héðinsson;Gunnar Ingi Jónsson
2011,2011-03-24T19:30:00Z,FH,Valur,30,25,Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Ásbjörn Friðriksson;Baldvin Þorsteinsson;Ólafur Gústafsson;Örn Ingi Bjarkason;Ari Magnús Þorgeirsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson;Sigurgeir Árni Ægisson;Atli Rúnar Steinþórsson,Friðrik Þór Sigmarsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Finnur Ingi Stefánsson;Heiðar Þór Aðalsteinsson;Einar Örn Guðmundsson;Sturla Ásgeirsson;Alexandr Jedic;Ernir Hrafn Arnarson;Valdimar Fannar Þórsson;Hjálmar Þór Arnarson;Fannar Örn Þorbjörnsson;Anton Rúnarsson
2011,2011-03-24T19:30:00Z,Afturelding,HK,27,37,Smári Guðfinnsson (Markmaður);Hafþór Einarsson (Markmaður);Þrándur Gíslason;Hilmar Stefánsson;Ásgeir Jónsson;Hrafn Ingvarsson;Reynir Ingi Árnason;Sverrir Hermannsson;Bjarni Aron Þórðarson;Böðvar Páll Ásgeirsson;Jóhann Jóhannsson;Arnar Freyr Theódórsson;Haukur Sigurvinsson,Björn Ingi Friðþjófsson (Markmaður);Andreas Örn Aðalsteinsson (Markmaður);Valgeir Tómasson (Markmaður);Bjarki Már Gunnarsson;Bjarki Már Elísson;Atli Karl Bachmann;Ólafur Bjarki Ragnarsson;Atli Ævar Ingólfsson;Ármann Davíð Sigurðsson;Daníel Berg Grétarsson;Hörður Másson;Sigurjón Friðbjörn Björnsson;Vilhelm Gauti Bergsveinsson;Leó Snær Pétursson
2011,2011-03-27T15:45:00Z,Haukar,Fram,22,34,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Freyr Brynjarsson;Einar Pétur Pétursson;Þórður Rafn Guðmundsson;Brynjólfur Snær Brynjólfsson;Guðmundur Árni Ólafsson;Jónatan Ingi Jónsson;Sveinn Þorgeirsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Björgvin Þór Hólmgeirsson,Magnús Gunnar Erlendsson (Markmaður);Björn Viðar Björnsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Haraldur Þorvarðarson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Matthías Daðason;Stefán Baldvin Stefánsson;Jóhann Gunnar Einarsson;Róbert Aron Hostert;Hákon Stefánsson;Arnar Birkir Hálfdánsson
2011,2011-03-28T18:30:00Z,HK,Akureyri,29,32,Björn Ingi Friðþjófsson (Markmaður);Valgeir Tómasson (Markmaður);Bjarki Már Gunnarsson;Bjarki Már Elísson;Atli Karl Bachmann;Ólafur Bjarki Ragnarsson;Atli Ævar Ingólfsson;Ármann Davíð Sigurðsson;Daníel Berg Grétarsson;Hörður Másson;Sigurjón Friðbjörn Björnsson;Vilhelm Gauti Bergsveinsson;Leó Snær Pétursson,Sveinbjörn Pétursson (Markmaður);Stefán Guðnason (Markmaður);Bjarni Fritzson;Ásgeir Jóhann Kristinsson;Guðmundur Hólmar Helgason;Guðlaugur Arnarsson;Jón Heiðar Sigurðsson;Heimir Örn Árnason;Oddur Grétarsson;Hlynur Elmar Matthíasson;Bergvin Þór Gíslason;Daníel Örn Einarsson;Halldór Logi Árnason;Hörður Fannar Sigþórsson
2011,2011-03-28T19:30:00Z,Selfoss,FH,30,30,Birkir Fannar Bragason (Markmaður);Sebastian Alexandersson (Markmaður);Hörður Gunnar Bjarnarson;Andrius Zigelis;Guðjón Finnur Drengsson;Atli Hjörvar Einarsson;Atli Kristinsson;Einar Héðinsson;Guðni Ingvarsson;Milan Ivancev;Ómar Vignir Helgason;Ragnar Jóhannsson;Helgi Héðinsson;Gunnar Ingi Jónsson,Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Ásbjörn Friðriksson;Baldvin Þorsteinsson;Ólafur Gústafsson;Örn Ingi Bjarkason;Þorkell Magnússon;Ari Magnús Þorgeirsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson;Sigurgeir Árni Ægisson;Atli Rúnar Steinþórsson
2011,2011-03-28T19:30:00Z,Valur,Afturelding,28,26,Friðrik Þór Sigmarsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Finnur Ingi Stefánsson;Heiðar Þór Aðalsteinsson;Einar Örn Guðmundsson;Sturla Ásgeirsson;Jón Björgvin Pétursson;Alexandr Jedic;Ernir Hrafn Arnarson;Valdimar Fannar Þórsson;Hjálmar Þór Arnarson;Fannar Örn Þorbjörnsson;Anton Rúnarsson,Smári Guðfinnsson (Markmaður);Hafþór Einarsson (Markmaður);Þrándur Gíslason;Hilmar Stefánsson;Ásgeir Jónsson;Böðvar Páll Ásgeirsson;Hrafn Ingvarsson;Reynir Ingi Árnason;Sverrir Hermannsson;Bjarni Aron Þórðarson;Haukur Sigurvinsson;Jóhann Jóhannsson;Arnar Freyr Theódórsson;Daníel Jónsson
2011,2011-03-31T19:30:00Z,Fram,HK,26,35,Magnús Gunnar Erlendsson (Markmaður);Björn Viðar Björnsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Grétar Már Garðarsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Matthías Daðason;Stefán Baldvin Stefánsson;Jóhann Gunnar Einarsson;Róbert Aron Hostert;Hákon Stefánsson;Arnar Birkir Hálfdánsson,Björn Ingi Friðþjófsson (Markmaður);Valgeir Tómasson (Markmaður);Bjarki Már Gunnarsson;Bjarki Már Elísson;Atli Karl Bachmann;Ólafur Bjarki Ragnarsson;Atli Ævar Ingólfsson;Leifur Óskarsson;Ármann Davíð Sigurðsson;Daníel Berg Grétarsson;Hörður Másson;Sigurjón Friðbjörn Björnsson;Vilhelm Gauti Bergsveinsson;Leó Snær Pétursson
2011,2011-03-31T19:30:00Z,Valur,Selfoss,25,19,Friðrik Þór Sigmarsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Finnur Ingi Stefánsson;Heiðar Þór Aðalsteinsson;Einar Örn Guðmundsson;Sturla Ásgeirsson;Jón Björgvin Pétursson;Alexandr Jedic;Ernir Hrafn Arnarson;Valdimar Fannar Þórsson;Hjálmar Þór Arnarson;Fannar Örn Þorbjörnsson;Anton Rúnarsson,Birkir Fannar Bragason (Markmaður);Sebastian Alexandersson (Markmaður);Hörður Gunnar Bjarnarson;Andrius Zigelis;Guðjón Finnur Drengsson;Gunnar Ingi Jónsson;Atli Hjörvar Einarsson;Atli Kristinsson;Einar Héðinsson;Guðni Ingvarsson;Ómar Vignir Helgason;Milan Ivancev;Ragnar Jóhannsson;Helgi Héðinsson
2011,2011-03-31T19:30:00Z,FH,Haukar,24,23,Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Ásbjörn Friðriksson;Baldvin Þorsteinsson;Ólafur Gústafsson;Örn Ingi Bjarkason;Þorkell Magnússon;Ari Magnús Þorgeirsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson;Sigurgeir Árni Ægisson;Atli Rúnar Steinþórsson,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Freyr Brynjarsson;Einar Pétur Pétursson;Þórður Rafn Guðmundsson;Guðmundur Árni Ólafsson;Jónatan Ingi Jónsson;Sveinn Þorgeirsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Björgvin Þór Hólmgeirsson
2011,2011-03-31T19:30:00Z,Akureyri,Afturelding,21,24,Sveinbjörn Pétursson (Markmaður);Stefán Guðnason (Markmaður);Sigþór Árni Heimisson;Bjarni Fritzson;Guðmundur Hólmar Helgason;Ásgeir Jóhann Kristinsson;Jón Heiðar Sigurðsson;Heimir Örn Árnason;Oddur Grétarsson;Hlynur Elmar Matthíasson;Bergvin Þór Gíslason;Daníel Örn Einarsson;Halldór Logi Árnason;Þorvaldur Þorvaldsson,Smári Guðfinnsson (Markmaður);Hafþór Einarsson (Markmaður);Þrándur Gíslason;Hilmar Stefánsson;Ásgeir Jónsson;Hrafn Ingvarsson;Reynir Ingi Árnason;Sverrir Hermannsson;Bjarni Aron Þórðarson;Böðvar Páll Ásgeirsson;Jóhann Jóhannsson;Arnar Freyr Theódórsson;Jón Andri Helgason;Daníel Jónsson
2011,2011-04-07T19:30:00Z,Afturelding,Selfoss,24,26,Kristófer Fannar Guðmundsson (Markmaður);Hafþór Einarsson (Markmaður);Þrándur Gíslason;Hilmar Stefánsson;Ásgeir Jónsson;Reynir Ingi Árnason;Aron Eyrbekk Gylfason;Sverrir Hermannsson;Bjarni Aron Þórðarson;Böðvar Páll Ásgeirsson;Jóhann Jóhannsson;Jón Andri Helgason;Haukur Sigurvinsson;Daníel Jónsson,Birkir Fannar Bragason (Markmaður);Sebastian Alexandersson (Markmaður);Hörður Gunnar Bjarnarson;Andrius Zigelis;Guðjón Finnur Drengsson;Gunnar Ingi Jónsson;Atli Hjörvar Einarsson;Helgi Héðinsson;Matthías Örn Halldórsson;Guðni Ingvarsson;Ómar Vignir Helgason;Milan Ivancev;Ragnar Jóhannsson
2011,2011-04-07T19:30:00Z,HK,FH,27,29,Björn Ingi Friðþjófsson (Markmaður);Andreas Örn Aðalsteinsson (Markmaður);Bjarki Már Gunnarsson;Bjarki Már Elísson;Atli Karl Bachmann;Ólafur Bjarki Ragnarsson;Atli Ævar Ingólfsson;Leifur Óskarsson;Ármann Davíð Sigurðsson;Daníel Berg Grétarsson;Hörður Másson;Sigurjón Friðbjörn Björnsson;Vilhelm Gauti Bergsveinsson;Leó Snær Pétursson,Sigurður Örn Arnarson (Markmaður);Daníel Freyr Andrésson (Markmaður);Benedikt Reynir Kristinsson;Ásbjörn Friðriksson;Baldvin Þorsteinsson;Logi Geirsson;Ólafur Gústafsson;Ari Magnús Þorgeirsson;Brynjar Geirsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson;Sigurgeir Árni Ægisson;Atli Rúnar Steinþórsson
2011,2011-04-07T19:30:00Z,Haukar,Valur,21,23,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Freyr Brynjarsson;Einar Pétur Pétursson;Þórður Rafn Guðmundsson;Guðmundur Árni Ólafsson;Jónatan Ingi Jónsson;Sveinn Þorgeirsson;Sigurður Guðjónsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Björgvin Þór Hólmgeirsson,Friðrik Þór Sigmarsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Finnur Ingi Stefánsson;Heiðar Þór Aðalsteinsson;Atli Már Báruson;Einar Örn Guðmundsson;Sturla Ásgeirsson;Arnar Guðmundsson;Styrmir Sigurðarson;Ernir Hrafn Arnarson;Valdimar Fannar Þórsson;Anton Rúnarsson
2011,2011-04-07T19:30:00Z,Akureyri,Fram,35,26,Sveinbjörn Pétursson (Markmaður);Stefán Guðnason (Markmaður);Sigþór Árni Heimisson;Bjarni Fritzson;Hreinn Þór Hauksson;Guðmundur Hólmar Helgason;Jón Heiðar Sigurðsson;Heimir Örn Árnason;Oddur Grétarsson;Hlynur Elmar Matthíasson;Bergvin Þór Gíslason;Daníel Örn Einarsson;Halldór Logi Árnason;Hörður Fannar Sigþórsson,Magnús Gunnar Erlendsson (Markmaður);Björn Viðar Björnsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Grétar Már Garðarsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Matthías Daðason;Stefán Baldvin Stefánsson;Jóhann Gunnar Einarsson;Róbert Aron Hostert;Hákon Stefánsson;Arnar Birkir Hálfdánsson
2010,2009-10-07T19:30:00Z,Stjarnan,Haukar,16,17,Roland Eradze (Markmaður);Viktor Alex Ragnarsson (Markmaður);Vilhjálmur Ingi Halldórsson;Þórólfur Gunnlaugsson;Jón Arnar Jónsson;Kristján S Kristjánsson;Sverrir Eyjólfsson;Eyþór Már Magnússon;Gunnar Gylfason;Daníel Örn Einarsson;Guðmundur Sigurður Guðmundsson;Sigurður Torfi Helgason;Fannar Kristmannsson,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Pétur Pálsson;Freyr Brynjarsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Sigurbergur Sveinsson;Gísli Jón Þórisson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Þórður Rafn Guðmundsson;Björgvin Þór Hólmgeirsson
2010,2009-10-08T18:30:00Z,Valur,Akureyri,23,19,Ingvar Kristinn Guðmundsson (Markmaður);Hlynur Morthens (Markmaður);Árni Alexander Baldvinsson;Orri Freyr Gíslason;Sigfús Páll Sigfússon;Gunnar Ingi Jóhannsson;Atli Már Báruson;Gunnar Harðarson;Ingvar Árnason;Ólafur Sigurjónsson;Arnór Þór Gunnarsson;Ernir Hrafn Arnarson;Ólafur Einar Ómarsson;Fannar Þór Friðgeirsson,Hafþór Einarsson (Markmaður);Hörður Flóki Ólafsson (Markmaður);Andri Snær Stefánsson;Heimir Örn Árnason;Heiðar Þór Aðalsteinsson;Guðlaugur Arnarsson;Hreinn Þór Hauksson;Oddur Grétarsson;Geir Guðmundsson;Árni Þór Sigtryggsson;Valdimar Þengilsson;Hörður Fannar Sigþórsson
2010,2009-10-08T19:30:00Z,HK,FH,28,28,Sveinbjörn Pétursson (Markmaður);Lárus Helgi Ólafsson (Markmaður);Bjarki Már Gunnarsson;Hákon Hermannsson Bridde;Atli Karl Bachmann;Ragnar Hjaltested;Anton Örn Gunnarsson;Atli Ævar Ingólfsson;Halldór Stefán Haraldsson;Bjarki Már Elísson;Valdimar Fannar Þórsson;Sverrir Hermannsson;Jón Björgvin Pétursson;Vilhelm Gauti Bergsveinsson,Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Bjarni Fritzson;Ásbjörn Friðriksson;Bjarki Jónsson;Guðni Már Kristinsson;Ólafur Gústafsson;Sigurgeir Árni Ægisson;Guðmundur Þórir Pedersen;Ari Magnús Þorgeirsson;Jón Heiðar Gunnarsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson
2010,2009-10-11T16:00:00Z,Fram,Grótta,19,25,Magnús Gunnar Erlendsson (Markmaður);Zoltan Majeri (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Stefán Baldvin Stefánsson;Lárus Guðmundur Jónsson;Björn Guðmundsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Matthías Daðason;Arnar Birkir Hálfdánsson;Hákon Stefánsson,Gísli Rúnar Guðmundsson (Markmaður);Einar Rafn Ingimarsson (Markmaður);Finnur Ingi Stefánsson;Páll Þórólfsson;Hjalti Þór Pálmason;Jón Karl Björnsson;Halldór Ásgrímur Ingólfsson;Arnar Freyr Theódórsson;Óli Björn Vilhjálmsson;Sverrir Bergmann Pálmason;Matthías Árni Ingimarsson;Anton Rúnarsson;Atli Rúnar Steinþórsson;Ægir Hrafn Jónsson
2010,2009-10-14T18:30:00Z,Haukar,Akureyri,24,24,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Pétur Pálsson;Freyr Brynjarsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Jónatan Ingi Jónsson;Sigurbergur Sveinsson;Gísli Jón Þórisson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Björgvin Þór Hólmgeirsson,Hafþór Einarsson (Markmaður);Hörður Flóki Ólafsson (Markmaður);Andri Snær Stefánsson;Heimir Örn Árnason;Heiðar Þór Aðalsteinsson;Halldór Logi Árnason;Guðmundur Hólmar Helgason;Hreinn Þór Hauksson;Oddur Grétarsson;Geir Guðmundsson;Árni Þór Sigtryggsson;Valdimar Þengilsson;Jónatan Þór Magnússon
2010,2009-10-14T19:30:00Z,Stjarnan,Fram,28,25,Viktor Alex Ragnarsson (Markmaður);Roland Eradze (Markmaður);Vilhjálmur Ingi Halldórsson;Þórólfur Gunnlaugsson;Sverrir Eyjólfsson;Kristján S Kristjánsson;Jón Arnar Jónsson;Eyþór Már Magnússon;Gunnar Gylfason;Daníel Örn Einarsson;Guðmundur Sigurður Guðmundsson;Sigurður Torfi Helgason;Hafþór Helgason,Magnús Gunnar Erlendsson (Markmaður);Zoltan Majeri (Markmaður);Sigurður Örn Arnarsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Stefán Baldvin Stefánsson;Lárus Guðmundur Jónsson;Haraldur Þorvarðarson;Björn Guðmundsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Matthías Daðason;Arnar Birkir Hálfdánsson
2010,2009-10-15T19:30:00Z,FH,Valur,33,26,Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Bjarni Fritzson;Ásbjörn Friðriksson;Reynir Jónasson;Ólafur Gústafsson;Örn Ingi Bjarkason;Guðmundur Þórir Pedersen;Ari Magnús Þorgeirsson;Jón Heiðar Gunnarsson;Ólafur Andrés Guðmundsson;Halldór Guðjónsson;Sigurgeir Árni Ægisson,Ingvar Kristinn Guðmundsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Sigfús Páll Sigfússon;Gunnar Ingi Jóhannsson;Atli Már Báruson;Gunnar Harðarson;Ingvar Árnason;Ólafur Sigurjónsson;Elvar Friðriksson;Arnór Þór Gunnarsson;Ernir Hrafn Arnarson;Ólafur Einar Ómarsson;Fannar Þór Friðgeirsson
2010,2009-10-15T19:30:00Z,Grótta,HK,22,27,Gísli Rúnar Guðmundsson (Markmaður);Einar Rafn Ingimarsson (Markmaður);Finnur Ingi Stefánsson;Páll Þórólfsson;Davíð Örn Hlöðversson;Hjalti Þór Pálmason;Jón Karl Björnsson;Halldór Ásgrímur Ingólfsson;Arnar Freyr Theódórsson;Sverrir Bergmann Pálmason;Matthías Árni Ingimarsson;Anton Rúnarsson;Atli Rúnar Steinþórsson;Ægir Hrafn Jónsson,Sveinbjörn Pétursson (Markmaður);Lárus Helgi Ólafsson (Markmaður);Bjarki Már Gunnarsson;Hákon Hermannsson Bridde;Atli Karl Bachmann;Ragnar Hjaltested;Anton Örn Gunnarsson;Atli Ævar Ingólfsson;Halldór Stefán Haraldsson;Bjarki Már Elísson;Valdimar Fannar Þórsson;Sverrir Hermannsson;Jón Björgvin Pétursson;Vilhelm Gauti Bergsveinsson
2010,2009-10-22T19:00:00Z,Akureyri,FH,27,30,Hafþór Einarsson (Markmaður);Hörður Flóki Ólafsson (Markmaður);Andri Snær Stefánsson;Heiðar Þór Aðalsteinsson;Hreinn Þór Hauksson;Guðmundur Hólmar Helgason;Guðlaugur Arnarsson;Oddur Grétarsson;Heimir Örn Árnason;Árni Þór Sigtryggsson;Geir Guðmundsson;Jónatan Þór Magnússon;Valdimar Þengilsson;Hörður Fannar Sigþórsson,Daníel Freyr Andrésson (Markmaður);Pálmar Pétursson (Markmaður);Benedikt Reynir Kristinsson;Bjarni Fritzson;Ásbjörn Friðriksson;Ólafur Gústafsson;Örn Ingi Bjarkason;Guðmundur Þórir Pedersen;Ari Magnús Þorgeirsson;Jón Heiðar Gunnarsson;Ólafur Andrés Guðmundsson;Sigurgeir Árni Ægisson
2010,2009-10-22T19:30:00Z,Valur,Grótta,21,20,Ingvar Kristinn Guðmundsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Sigfús Páll Sigfússon;Gunnar Ingi Jóhannsson;Atli Már Báruson;Gunnar Harðarson;Ingvar Árnason;Ólafur Sigurjónsson;Sveinn Aron Sveinsson;Elvar Friðriksson;Arnór Þór Gunnarsson;Ólafur Einar Ómarsson;Arnar Guðmundsson;Fannar Þór Friðgeirsson,Gísli Rúnar Guðmundsson (Markmaður);Einar Rafn Ingimarsson (Markmaður);Finnur Ingi Stefánsson;Páll Þórólfsson;Davíð Örn Hlöðversson;Hjalti Þór Pálmason;Jón Karl Björnsson;Halldór Ásgrímur Ingólfsson;Arnar Freyr Theódórsson;Sverrir Bergmann Pálmason;Matthías Árni Ingimarsson;Anton Rúnarsson;Atli Rúnar Steinþórsson;Ægir Hrafn Jónsson
2010,2009-10-22T19:30:00Z,Fram,Haukar,32,34,Magnús Gunnar Erlendsson (Markmaður);Zoltan Majeri (Markmaður);Sigurður Örn Arnarsson (Markmaður);Magnús Stefánsson;Halldór Jóhann Sigfússon;Andri Berg Haraldsson;Stefán Baldvin Stefánsson;Lárus Guðmundur Jónsson;Haraldur Þorvarðarson;Jóhann Karl Reynisson;Matthías Daðason;Arnar Birkir Hálfdánsson;Hákon Stefánsson,Aron Rafn Eðvarðsson (Markmaður);Birkir Ívar Guðmundsson (Markmaður);Tjörvi Þorgeirsson;Pétur Pálsson;Freyr Brynjarsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Jónatan Ingi Jónsson;Sigurbergur Sveinsson;Gísli Jón Þórisson;Gunnar Berg Viktorsson;Stefán Rafn Sigurmannsson;Einar Örn Jónsson;Björgvin Þór Hólmgeirsson
2010,2009-10-25T16:00:00Z,HK,Stjarnan,23,21,Sveinbjörn Pétursson (Markmaður);Lárus Helgi Ólafsson (Markmaður);Bjarki Már Gunnarsson;Hákon Hermannsson Bridde;Ragnar Hjaltested;Atli Ævar Ingólfsson;Halldór Stefán Haraldsson;Bjarki Már Elísson;Valdimar Fannar Þórsson;Ólafur Víðir Ólafsson;Sverrir Hermannsson;Jón Björgvin Pétursson;Vilhelm Gauti Bergsveinsson,Viktor Alex Ragnarsson (Markmaður);Roland Eradze (Markmaður);Vilhjálmur Ingi Halldórsson;Þórólfur Gunnlaugsson;Sverrir Eyjólfsson;Kristján S Kristjánsson;Jón Arnar Jónsson;Ragnar Már Helgason;Eyþór Már Magnússon;Daníel Örn Einarsson;Guðmundur Sigurður Guðmundsson;Sigurður Torfi Helgason;Fannar Kristmannsson;Hafþór Helgason
